DOUGLAS FIR,NINE MILE CANYON (HIGH),UTHAH,U.S.A.,1194-1964, 771 YEARS           
     98.00     81.00     92.00    157.00     90.00     15.00     50.00     70.00
     75.00    128.00    133.00    140.00     82.00     50.00     35.00     42.00
     59.00     95.00    136.00    139.00    126.00    122.00     56.00     48.00
     34.00    154.00    204.00    127.00    131.00    142.00     28.00    101.00
    140.00     45.00    173.00    155.00    158.00    181.00    169.00     90.00
     25.00    116.00     58.00    100.00     75.00     69.00     91.00    124.00
    165.00    130.00    159.00    115.00    101.00     61.00    145.00    131.00
    135.00     43.00    171.00    117.00     38.00    122.00    130.00    141.00
     31.00    164.00    153.00    147.00     73.00     73.00     35.00     68.00
     25.00     92.00     87.00     73.00     55.00     50.00    105.00     51.00
     27.00     98.00     57.00     39.00    104.00     43.00      8.00     30.00
     68.00     21.00     96.00     18.00     19.00     30.00     38.00     58.00
     99.00    125.00     64.00    111.00     74.00     21.00     91.00    115.00
     96.00     75.00    134.00    164.00    169.00    182.00     96.00    131.00
    111.00     15.00     54.00    168.00    241.00    214.00    116.00    122.00
    128.00    112.00     50.00     27.00     46.00    157.00    154.00    165.00
    168.00    121.00     99.00    181.00    110.00     76.00     38.00     77.00
    197.00    221.00    268.00    310.00    196.00    123.00    120.00     91.00
     85.00    142.00    106.00    148.00    116.00     41.00    132.00    104.00
     75.00     54.00     57.00     54.00      8.00     29.00     40.00    146.00
     97.00    111.00    131.00    161.00    128.00    119.00     37.00     25.00
     34.00     33.00     75.00     54.00     95.00     94.00    133.00     74.00
    171.00    114.00    191.00    115.00    180.00     89.00    120.00     93.00
     90.00     48.00    157.00    123.00    151.00    176.00    154.00    147.00
    176.00    136.00    107.00     48.00     67.00     55.00    130.00     99.00
    167.00    101.00    118.00     63.00     80.00     51.00     94.00     85.00
     19.00     38.00     92.00     64.00    103.00     42.00     77.00     76.00
     68.00     69.00    139.00     92.00    146.00     45.00     93.00     91.00
    182.00    113.00     93.00     48.00     93.00    116.00    142.00    115.00
    125.00    171.00    181.00     69.00    128.00    134.00    171.00    110.00
    147.00     86.00    193.00    117.00     66.00     99.00    138.00    186.00
     60.00    117.00     78.00     84.00     78.00    151.00    166.00     91.00
     41.00    173.00    156.00    196.00    138.00     80.00     77.00    107.00
    121.00    122.00     37.00     27.00     79.00    127.00    112.00     57.00
    103.00    131.00    100.00    111.00    129.00     46.00     42.00     36.00
     35.00     20.00     88.00    112.00    117.00     78.00     25.00     41.00
     95.00    109.00    148.00    118.00     98.00     86.00    106.00    105.00
    145.00    172.00     73.00     79.00    103.00     34.00     28.00     31.00
     97.00     81.00     45.00     52.00     68.00     70.00     67.00     44.00
     17.00     64.00     94.00     95.00     34.00     81.00     85.00     78.00
    137.00     44.00     96.00    127.00     52.00    117.00     81.00     94.00
     51.00    114.00     83.00     93.00    140.00    169.00     97.00    140.00
    127.00     54.00     27.00     86.00     86.00     94.00    138.00     97.00
     79.00     90.00    123.00     93.00     48.00     51.00     18.00     44.00
     68.00     57.00     95.00    102.00    129.00     99.00     98.00    156.00
    110.00    121.00    129.00    157.00     96.00     84.00    123.00    136.00
    137.00     94.00    139.00    128.00     71.00    138.00     75.00    100.00
     97.00     80.00    121.00     59.00     91.00     95.00     77.00    122.00
    160.00     61.00     29.00    109.00     59.00     61.00     12.00     54.00
     92.00    121.00    118.00    130.00     90.00     83.00     45.00     99.00
     96.00    123.00    155.00     93.00     84.00     65.00     33.00    104.00
    116.00    141.00    169.00    150.00    133.00     99.00     90.00    191.00
    167.00    129.00     88.00     78.00    154.00    159.00    167.00    178.00
    161.00    167.00    150.00    209.00    110.00    130.00    116.00    120.00
     52.00     91.00     55.00     72.00     74.00     73.00     22.00    119.00
    141.00     94.00     84.00     37.00     42.00     77.00    107.00     78.00
    120.00    115.00    105.00     63.00    141.00    149.00     61.00    172.00
     90.00    161.00    113.00     78.00    112.00    139.00    137.00    169.00
    153.00    100.00     67.00     64.00     80.00     85.00     65.00     65.00
     53.00     48.00     43.00     78.00     37.00     40.00     61.00     93.00
    124.00     60.00     71.00     83.00     67.00     82.00    126.00     92.00
    100.00    132.00    119.00     31.00     33.00    116.00    106.00     56.00
     83.00     90.00    110.00     93.00     62.00     99.00     92.00     83.00
    109.00     96.00     81.00    119.00    136.00     69.00     84.00     94.00
     62.00     49.00     31.00     55.00     47.00     52.00     84.00     91.00
