JEFFREY PINE,TIOGA PASS, CALIFORNIA, U.S.A., 1304-1964, 661 YEARS               
     75.00     98.00     96.00     98.00    109.00     74.00    106.00     96.00
     69.00    103.00    115.00    119.00    103.00     88.00     90.00     89.00
     87.00     97.00     78.00     92.00     54.00     51.00     76.00    107.00
     99.00    103.00    121.00    136.00    139.00    151.00    125.00     48.00
     97.00     95.00    161.00    135.00    157.00    131.00    139.00    118.00
    127.00    104.00    130.00    121.00    118.00    123.00    104.00     77.00
     19.00     62.00     82.00     83.00     99.00     88.00     84.00    110.00
     96.00     93.00     94.00     78.00     96.00     47.00     72.00     96.00
     94.00    108.00    100.00     87.00     93.00    129.00    120.00    116.00
     99.00     60.00     77.00     66.00     67.00     85.00     77.00    102.00
    129.00    114.00    131.00    125.00    101.00    134.00     42.00     87.00
    104.00     87.00    118.00    118.00    106.00    106.00    119.00    117.00
     93.00     88.00     79.00     78.00    140.00    113.00    108.00     94.00
     70.00     93.00     97.00    101.00    104.00     80.00     94.00    115.00
     87.00    128.00    117.00    105.00    115.00    101.00    109.00    140.00
    120.00     99.00     85.00     92.00     79.00     83.00     94.00     80.00
     87.00     79.00     91.00     99.00     91.00    106.00     93.00    112.00
    107.00     91.00     94.00     70.00     85.00     87.00     95.00    117.00
     99.00     98.00    119.00    108.00     81.00     98.00     87.00     79.00
     65.00     88.00    104.00     75.00     91.00     85.00    130.00    139.00
    109.00    116.00     96.00    111.00     56.00     84.00    107.00    108.00
    119.00    123.00    100.00    114.00    103.00     88.00    120.00     77.00
     95.00    120.00    119.00    112.00    121.00    116.00    123.00    110.00
    102.00    114.00     91.00    122.00    115.00     94.00     94.00     88.00
     96.00     38.00     54.00     34.00     37.00     61.00     88.00    105.00
    110.00     97.00     91.00     99.00     89.00    133.00    136.00     83.00
    100.00    122.00     93.00     75.00     77.00     87.00     33.00     73.00
    101.00     89.00    104.00     92.00    112.00    146.00    112.00    117.00
    118.00     44.00     84.00     97.00     45.00     73.00    116.00    123.00
    133.00    111.00    104.00    143.00     85.00     62.00     78.00     82.00
     89.00     78.00     84.00    104.00     34.00     84.00    111.00    123.00
    140.00    148.00     97.00     82.00    108.00     89.00    123.00    123.00
    119.00     80.00    110.00    125.00    133.00    136.00    134.00    121.00
    164.00    140.00    121.00     70.00    119.00    133.00    117.00    125.00
     70.00     83.00     98.00     68.00      6.00     53.00     72.00     89.00
    110.00    107.00     98.00    112.00    122.00    139.00    115.00    107.00
     77.00     80.00     93.00     77.00    107.00    102.00    105.00    107.00
    103.00    101.00    107.00     99.00    101.00    112.00    139.00    110.00
    111.00    110.00    139.00    150.00    126.00    111.00    136.00    158.00
    140.00    177.00    183.00    136.00    122.00     97.00     89.00    106.00
    102.00    134.00    104.00    115.00    106.00     70.00     77.00     81.00
     60.00     98.00    108.00    111.00    147.00     95.00    107.00    102.00
    114.00    140.00    139.00    133.00    131.00    128.00     87.00     80.00
     86.00     81.00    120.00    109.00    120.00     96.00     95.00     49.00
     92.00    107.00    104.00    116.00    124.00    138.00    128.00    110.00
    113.00     96.00    104.00     81.00     81.00     75.00     70.00     84.00
    101.00     95.00    110.00    100.00     82.00     85.00     70.00     83.00
     89.00     92.00    106.00     93.00    104.00    106.00     89.00    111.00
    127.00     99.00    100.00     53.00    104.00    103.00     80.00     96.00
    118.00    141.00    130.00    137.00    142.00    107.00    103.00     80.00
     93.00    113.00     78.00     89.00     99.00    103.00    107.00    109.00
    106.00    106.00    100.00    107.00    122.00    114.00     81.00     89.00
    101.00    100.00     80.00     95.00    104.00    110.00    127.00    115.00
    107.00     29.00     72.00     90.00    106.00    100.00    104.00     82.00
     89.00     87.00    111.00     83.00     97.00    106.00    109.00    109.00
    124.00    135.00    144.00    135.00    112.00    111.00    113.00    122.00
    119.00    124.00    122.00    136.00    106.00     93.00    110.00     96.00
    117.00    115.00    107.00    108.00    110.00     49.00     92.00    115.00
    135.00     97.00    107.00    119.00    111.00     96.00    117.00    123.00
     82.00     68.00     75.00     86.00     96.00     87.00     58.00     53.00
     82.00     95.00     90.00     98.00     99.00    113.00    105.00     95.00
     99.00     94.00     97.00     19.00     42.00     60.00     89.00    113.00
    124.00    123.00    119.00    117.00    122.00    105.00    121.00    108.00
     84.00     95.00    104.00    107.00    106.00     94.00    103.00     87.00
     97.00    101.00    114.00    115.00    120.00    101.00     60.00     71.00
     85.00    113.00    137.00    110.00    120.00     62.00     83.00     91.00
    114.00    125.00    100.00     85.00     76.00    110.00    130.00    116.00
    111.00     55.00     69.00     59.00     41.00     74.00     73.00     60.00
     80.00     84.00     93.00     54.00     92.00    104.00     93.00    111.00
     47.00     83.00     78.00     52.00     79.00    101.00     79.00     89.00
     84.00     79.00    105.00    102.00    118.00    115.00     98.00     79.00
     95.00    113.00    103.00    125.00    105.00     87.00    105.00    135.00
     87.00    105.00    100.00     81.00     94.00    117.00     99.00     85.00
     85.00     84.00     66.00    104.00    104.00    109.00    111.00    119.00
    105.00    117.00    108.00     84.00    108.00    134.00    113.00     88.00
    116.00    126.00    101.00    144.00    179.00    159.00    126.00    108.00
    108.00    123.00    159.00    111.00    113.00     84.00    110.00    116.00
     93.00    102.00     91.00     91.00     43.00     79.00    108.00     91.00
    107.00     74.00     83.00     39.00     75.00     64.00     71.00     72.00
     85.00     75.00     92.00    102.00    106.00     94.00    105.00    131.00
    114.00    105.00    125.00    122.00     33.00     75.00     88.00    112.00
    110.00    104.00    109.00     86.00     96.00    102.00    114.00     84.00
     76.00     58.00     79.00    106.00     84.00                              
