BRISTLECONE PINE, WHITE MOUNTAINS, CALIFORNIA,U.S.A., 800-1963, 1164 YEARS      
    117.00     75.00     83.00    114.00     64.00    107.00    112.00     97.00
     80.00      0.00     57.00    106.00     77.00     95.00     31.00    103.00
    121.00     15.00     31.00     93.00    122.00    138.00    144.00     48.00
    134.00     34.00    118.00     48.00    131.00     56.00    107.00    132.00
    127.00    144.00    129.00    112.00     94.00     97.00    110.00     57.00
     48.00     31.00    132.00    134.00    112.00     70.00    103.00     45.00
     86.00    116.00     68.00    102.00    115.00    111.00    112.00     91.00
    110.00    119.00    142.00    136.00    101.00    121.00    107.00    136.00
    107.00     42.00     64.00      0.00     33.00    101.00    118.00     88.00
    101.00    108.00    100.00    101.00    119.00     81.00     47.00    102.00
     94.00    106.00    134.00     59.00     71.00    128.00     85.00     65.00
    120.00     86.00    129.00    151.00    174.00    133.00    131.00    109.00
    167.00    149.00    119.00    104.00     82.00    114.00    102.00     72.00
     38.00    102.00     61.00     37.00    107.00    103.00    108.00    104.00
    111.00     78.00    116.00    144.00    122.00    173.00    118.00     54.00
     53.00    107.00     97.00     56.00      6.00    104.00    124.00    105.00
    114.00    104.00     68.00     89.00     46.00    120.00    124.00    106.00
    132.00    143.00     63.00    127.00    131.00    151.00     95.00    112.00
     49.00     88.00    103.00    103.00    116.00    123.00    115.00     99.00
     88.00     94.00    114.00     68.00     99.00      4.00     89.00    107.00
    108.00     11.00    121.00    109.00    129.00    140.00    159.00     17.00
    126.00     40.00    134.00     94.00     80.00    115.00    102.00     78.00
    125.00    148.00    116.00     31.00     44.00     27.00    135.00     81.00
     25.00     99.00     79.00    103.00     95.00    132.00     96.00    122.00
    120.00    139.00     59.00      1.00     91.00     85.00     84.00    108.00
    111.00     51.00     97.00    106.00    122.00     37.00     80.00    145.00
    108.00    113.00     81.00    107.00    107.00     89.00     42.00    110.00
    120.00    131.00    135.00     80.00    131.00    100.00     79.00    136.00
    131.00     90.00     63.00     62.00    104.00    104.00    110.00    125.00
     96.00     59.00    113.00     67.00    111.00    106.00    113.00    124.00
    126.00    138.00    153.00     68.00     73.00    120.00    119.00    138.00
     18.00     95.00    136.00    114.00    124.00     47.00    101.00     48.00
     91.00     93.00     94.00     70.00     79.00    150.00    105.00    136.00
    121.00    156.00     91.00     39.00     72.00     91.00     40.00     71.00
     93.00     69.00     89.00     93.00    104.00     80.00     84.00    118.00
    104.00    127.00    130.00    100.00    112.00    119.00    133.00    160.00
    131.00     75.00    127.00    100.00    128.00     37.00    140.00    124.00
    144.00    145.00     46.00    133.00    141.00     99.00    114.00     18.00
    141.00    157.00    161.00    125.00    128.00    137.00    121.00    137.00
    159.00    120.00    132.00    125.00    125.00    121.00    125.00    117.00
     86.00     75.00    119.00     85.00    102.00    154.00     79.00     31.00
    122.00    119.00    105.00    120.00     65.00      3.00     67.00     85.00
    111.00    120.00    123.00     88.00     84.00     90.00     52.00    111.00
    126.00    107.00     71.00     52.00     37.00     83.00     41.00     11.00
    123.00     78.00     98.00    105.00    135.00     83.00    104.00    106.00
    107.00     64.00     54.00    116.00     85.00    141.00    124.00    110.00
     56.00    135.00     70.00     96.00     67.00    113.00    129.00     69.00
     91.00     70.00     81.00    108.00     60.00    103.00    119.00    130.00
    105.00    121.00     65.00     89.00     92.00     73.00    116.00     78.00
     99.00    121.00     82.00    136.00     42.00    110.00     92.00     73.00
    112.00    104.00    128.00    125.00    136.00    124.00     55.00     96.00
     39.00    112.00    127.00    137.00    126.00    140.00    148.00     69.00
    130.00     27.00      8.00    129.00    135.00     75.00    108.00    120.00
     85.00     76.00    104.00      1.00    107.00    125.00    108.00    132.00
    116.00     97.00     63.00    110.00     31.00     97.00    111.00     87.00
     95.00    126.00    111.00    103.00     99.00    116.00     60.00    107.00
    129.00    145.00    114.00    101.00     72.00    106.00     18.00     62.00
