DOUGLAS FIR,SNAKE RIVER BASIN,U.S.A.,1282-1950, 669 YEARS                       
    129.00    101.00     97.00     88.00    112.00    113.00     66.00     96.00
     94.00    115.00     71.00    100.00     97.00    118.00     86.00    115.00
    121.00    123.00    101.00     85.00    106.00     88.00     88.00    113.00
    101.00     81.00    112.00     88.00     92.00    110.00     99.00    124.00
    128.00     91.00     87.00     79.00     77.00     93.00     64.00     85.00
     98.00     86.00     79.00     92.00    102.00    121.00    112.00    132.00
    119.00    117.00    132.00    115.00    107.00    117.00     67.00     81.00
     92.00     85.00     82.00     97.00     87.00     95.00    101.00     97.00
     99.00     96.00     86.00    117.00    100.00     86.00     98.00    112.00
    105.00     92.00    107.00    103.00     76.00     85.00     91.00     91.00
     89.00     85.00     90.00     98.00     95.00    112.00    124.00    106.00
    135.00     97.00    109.00    116.00    114.00     94.00    110.00     80.00
     99.00     70.00     65.00     80.00     53.00     86.00    113.00    106.00
     90.00    136.00    107.00     99.00    118.00    127.00    114.00     93.00
     99.00    103.00     95.00     60.00     62.00     97.00     90.00     82.00
    113.00     98.00    119.00    109.00     68.00     71.00    112.00     98.00
    114.00    108.00    101.00     98.00    121.00    117.00    124.00     99.00
    133.00    122.00    111.00    106.00     82.00    102.00    114.00    115.00
    108.00     95.00     77.00    118.00     85.00     96.00     74.00     76.00
     78.00     71.00     76.00     59.00     68.00     58.00     79.00    103.00
    126.00    133.00    109.00    114.00    103.00    125.00    106.00    139.00
    115.00    126.00    109.00    133.00    146.00    153.00    129.00    152.00
     94.00    128.00     81.00    104.00    130.00    138.00    113.00     88.00
    144.00    102.00     73.00    100.00    128.00    108.00     89.00    103.00
     74.00     56.00     68.00     74.00    112.00     54.00     74.00     66.00
     76.00     53.00    100.00    111.00    118.00    118.00     75.00     90.00
     99.00    109.00     94.00     93.00     82.00     67.00     90.00     96.00
     90.00     95.00     81.00     97.00    102.00     96.00    100.00     43.00
    100.00     80.00     94.00     96.00     81.00     74.00    100.00     73.00
     81.00     73.00     72.00     74.00     34.00     84.00     59.00     73.00
     83.00     77.00    115.00     66.00    125.00    116.00     93.00     47.00
     93.00    105.00     81.00     55.00     62.00    110.00    132.00    132.00
    129.00    150.00    142.00    102.00    112.00    104.00    114.00     76.00
     90.00    106.00    111.00    115.00    131.00    136.00    144.00    125.00
    103.00    101.00    114.00    174.00    145.00    152.00    123.00    126.00
     93.00     77.00    119.00    119.00    147.00    100.00    119.00    114.00
    101.00     54.00    106.00    112.00    132.00    135.00    105.00    134.00
    102.00    106.00     32.00     67.00     84.00    106.00     73.00     78.00
    101.00    115.00    113.00    135.00    106.00    111.00    129.00     70.00
     68.00     66.00    118.00    139.00     71.00    116.00     65.00     94.00
     86.00     91.00     91.00    108.00    122.00     90.00    127.00    136.00
    126.00    136.00    105.00    144.00    129.00    106.00    111.00    149.00
    103.00    118.00    101.00    173.00    150.00    133.00    138.00    188.00
     64.00     93.00    124.00     84.00     78.00     71.00     16.00     83.00
     85.00     90.00    102.00     79.00     68.00     82.00     80.00    137.00
    142.00    122.00     85.00     99.00     79.00     95.00    123.00    110.00
    110.00     98.00     82.00     71.00    118.00     85.00     95.00     62.00
     81.00     81.00     84.00     96.00     92.00    116.00    117.00     93.00
    100.00    103.00    120.00    103.00     96.00     97.00     82.00     72.00
    132.00    125.00    137.00    108.00     65.00    101.00    111.00    106.00
    102.00    105.00    125.00    131.00     93.00    124.00    116.00     96.00
    104.00     78.00     86.00    113.00    123.00     47.00     82.00    101.00
     96.00     96.00    141.00     91.00    137.00    102.00     70.00    110.00
     97.00    100.00     92.00     82.00     90.00     82.00     88.00    110.00
     80.00     88.00    122.00     95.00     78.00     95.00    109.00     65.00
     73.00     96.00    102.00     94.00    125.00    114.00    131.00     60.00
     86.00    101.00     84.00     78.00     78.00     58.00     41.00    105.00
    123.00     85.00     89.00    106.00     83.00     92.00     83.00    105.00
