BIG CONE SPRUCE,SOUTHERN CALIFORNIA, U.S.A., 1458-1966, 509 VALUES              
    120.00     64.00     56.00     88.00    109.00    100.00     18.00     58.00
     97.00     82.00     57.00    116.00    114.00    102.00     78.00    105.00
     95.00     76.00     89.00    147.00    114.00     92.00     96.00     95.00
    101.00    104.00    126.00    119.00    160.00    152.00    116.00     78.00
    117.00    109.00     41.00    114.00    106.00     93.00     86.00     64.00
    132.00     59.00     82.00     81.00     88.00    101.00    124.00     86.00
     22.00     79.00    107.00    135.00     38.00    133.00     97.00     91.00
    123.00     55.00     79.00     96.00     61.00    104.00     33.00     49.00
     39.00     73.00     88.00     81.00    125.00     55.00     88.00     65.00
    110.00    109.00     32.00     88.00    114.00    147.00    156.00    139.00
    135.00    188.00    190.00    142.00     11.00    114.00     74.00     92.00
     88.00     72.00     88.00    107.00    140.00    151.00    106.00    139.00
    126.00    152.00    144.00    155.00    137.00    147.00    102.00     85.00
    130.00     84.00    121.00    216.00    179.00    184.00    271.00    140.00
    132.00     29.00     92.00     69.00     72.00     79.00     88.00    129.00
    140.00     26.00     12.00     99.00     68.00     73.00     25.00      0.00
     68.00     78.00     56.00     84.00     33.00     60.00     41.00     79.00
     80.00     92.00    114.00     61.00    105.00    125.00     60.00    143.00
    135.00    161.00    177.00    151.00    119.00     95.00    142.00     93.00
    144.00    188.00    109.00     28.00     99.00     93.00    132.00    164.00
    106.00     52.00    133.00    109.00     54.00     71.00     60.00     81.00
     50.00     76.00     79.00     72.00     97.00     73.00     70.00     34.00
     45.00    103.00    100.00     36.00     83.00    112.00    126.00    162.00
    170.00     76.00    106.00     82.00     66.00    125.00     81.00    117.00
     86.00    139.00     85.00     47.00     14.00     53.00     68.00     83.00
    108.00    121.00    125.00    159.00    117.00     96.00    121.00     50.00
     78.00     55.00     57.00     40.00      9.00     54.00     67.00     98.00
    119.00    126.00     45.00     93.00    115.00    143.00    152.00     94.00
    159.00    140.00    122.00    136.00     80.00    142.00    132.00    105.00
    100.00    120.00    120.00    108.00    105.00     91.00    119.00    108.00
     71.00    140.00    137.00    127.00    158.00     77.00     87.00    108.00
     84.00     49.00     59.00     91.00    115.00     93.00    132.00    102.00
    113.00     69.00     80.00     88.00    128.00    165.00    134.00    106.00
     76.00    142.00    102.00    106.00    132.00    123.00     86.00     66.00
     85.00     96.00     95.00     75.00    105.00     57.00     85.00     82.00
    100.00     56.00     78.00    143.00    109.00    128.00    118.00    140.00
    210.00    169.00     78.00    160.00    152.00    113.00     40.00     84.00
     23.00     57.00     54.00     91.00    102.00     98.00    118.00    104.00
    119.00     90.00     97.00     35.00    144.00    130.00    152.00    121.00
    102.00    154.00    139.00    109.00    133.00    125.00    127.00     36.00
     90.00     78.00     88.00    115.00      8.00     78.00     96.00     99.00
    142.00    155.00     56.00    102.00     88.00    133.00    115.00    151.00
     55.00     56.00     65.00    109.00     84.00    130.00    101.00    101.00
    109.00     62.00    135.00     97.00    112.00     57.00     92.00     30.00
     90.00     98.00     45.00     32.00     71.00     65.00    100.00     94.00
    143.00    131.00     57.00    135.00     63.00     32.00     44.00     82.00
    149.00    121.00    166.00     17.00    145.00    143.00    200.00    166.00
    118.00     68.00     78.00    101.00    131.00    159.00    171.00      9.00
    124.00     25.00     90.00      9.00    100.00     55.00     70.00     96.00
    126.00    151.00    188.00    239.00    171.00    192.00     99.00     31.00
     77.00     85.00     78.00     84.00    107.00     46.00     14.00     87.00
    113.00    123.00    186.00    129.00     17.00     45.00     49.00     44.00
     74.00     67.00     82.00     19.00    104.00     51.00     84.00     68.00
     63.00     38.00    102.00    102.00    137.00    120.00    138.00    137.00
    145.00    181.00    144.00    136.00     62.00    107.00     70.00     86.00
     19.00     14.00     49.00     73.00     61.00     97.00     49.00    113.00
    159.00    171.00    135.00    175.00    144.00    109.00    105.00    102.00
    135.00    141.00    136.00    149.00     78.00     67.00    136.00    122.00
    145.00    136.00     92.00     67.00    113.00    110.00     99.00     77.00
    111.00     56.00    119.00     83.00     36.00    129.00    102.00    148.00
    149.00    147.00    157.00    152.00    140.00    169.00    167.00    178.00
    170.00    138.00     69.00     59.00     65.00     36.00     89.00     80.00
    101.00     89.00     80.00     87.00    138.00     37.00     62.00      1.00
     77.00     36.00     75.00     99.00    100.00                              
