Co_2  (ppm) Mauna Loa. 1965.1-1980.12
319.32  320.36   320.82   322.06   322.17   321.95   321.20   318.81   317.82   317.37   318.93   319.09
319.94  320.98   321.81   323.03   323.36   323.11   321.65   319.64   317.86   317.25   319.06   320.26
321.65  321.81   322.36   323.67   324.17   323.39   321.93   320.29   318.58   318.60   319.98   321.25
321.88  322.47   323.17   324.23   324.88   324.75   323.47   321.34   319.56   319.45   320.45   321.92
323.40  324.21   325.33   326.31   327.01   326.24   325.37   323.12   321.85   321.31   322.31   323.72
324.60  325.57   326.55   327.80   327.80   327.54   326.28   324.63   323.12   323.11   323.99   325.09
326.12  326.61   327.16   327.92   329.14   328.80   327.52   325.62   323.61   323.80   325.10   326.25
326.93  327.83   327.95   329.91   330.22   329.25   328.11   326.39   324.97   325.32   326.54   327.71
328.73  329.69   330.47   331.69   332.65   332.24   331.03   329.36   327.60   327.29   328.28   328.79
329.45  330.89   331.63   332.85   333.28   332.47   331.34   329.53   327.57   327.57   328.53   329.69
330.45  330.97   331.64   332.87   333.61   333.55   331.90   330.05   328.58   328.31   329.41   330.63
331.63  332.46   333.36   334.45   334.82   334.32   333.05   330.87   329.24   328.87   330.18   331.50
332.81  333.23   334.55   335.82   336.44   335.99   334.65   332.41   331.32   330.73   332.05   333.53
334.66  335.07   336.33   337.39   337.65   337.57   336.25   334.39   332.44   332.25   333.59   334.76
335.89  336.44   337.63   338.54   339.06   338.95   337.41   335.71   333.68   333.69   335.05   336.53
337.81  338.16   339.88   340.57   341.19   340.87   339.25   337.19   335.49   336.63   337.74   338.36

