Piper's Hole River, mean monthly flow, 1953-81, fire at 104-6
 24.03 29.01  28.83  56.78  16.88 18.85  3.15  4.41  5.15  27.66  33.94  39.19  
 27.90 52.48  41.89  32.76  25.61 12.84 10.56 13.13  4.36  21.64  25.75  44.89  
 45.25 22.97  25.28  27.77  19.34 34.07 14.97 14.48 12.07  37.93  49.21  22.15  
 51.20 16.31  24.87  68.07  34.11 17.82 11.26  5.79  9.00  13.54  42.65  34.72  
 30.94  7.23  28.61  32.47  20.38  5.55  3.72 13.16 39.87  22.93  27.39  44.83  
 29.05 20.87  22.36  17.85  13.49 14.82 16.56 16.75 27.31  19.87  36.81  29.77  
 13.34 16.39  12.87  52.01  31.93 14.46  5.30  7.03 13.89  14.41  48.98  28.98  
 14.12 32.84  15.31  45.04  45.37  8.81  4.03  1.49  2.03   9.48  24.22  18.21  
 16.01  6.79  28.98  47.65  49.32  9.67  1.85  0.45  0.18   5.73  14.86  13.46  
 14.07 64.00  65.21  60.72  11.17  9.28 15.18  5.15  9.20  26.73  59.98  32.23  
 74.67 19.41  13.82  61.16  38.40 22.79 12.51  9.71 30.20  18.08  22.13  33.64  
 10.52 22.05  17.01  95.26  19.30  5.37  4.09  8.41  9.63  41.66  27.63  34.34  
 19.62 12.87  41.95  50.61  31.70 19.34 16.97  4.48  4.19   7.72  39.34  17.76  
 12.46 14.90  20.12  64.24  30.66  9.99  5.41 12.29 10.28  17.60  21.43  42.81  
 22.11 33.45  20.20  20.18  86.07 11.09  4.66  8.21  5.78  16.30  31.00  29.07  
 23.55 41.78  45.13  18.20  34.54 28.93 14.11 26.30 19.53  10.37  34.28  34.44  
  9.84 69.31  36.52  37.21  20.58  8.21  2.64  3.28 20.47  24.84  41.61  60.55  
 15.90 47.09  65.88  35.65  19.03 14.46  4.60 25.80 13.56  19.26  41.18  38.82  
 16.63 58.46  34.19  79.09  19.02  9.04 12.73  9.92  7.47  10.36  44.19  26.69  
 20.83 17.31  41.71  33.26  40.30  9.51  5.82  2.35  5.21  34.96  39.73  18.38  
 13.59 44.46  16.54  38.79  46.16 22.09 20.25 32.28 14.24  27.72  43.61  25.12  
 10.11 11.50  17.39  47.29  30.86  9.91  4.93  4.02  7.39  48.70  26.82  41.34  
  7.33  3.68   9.34  67.96  36.53  3.37  1.90  3.51  7.19  31.71  37.09  38.79  
 54.65 32.56  28.88  48.70  16.73 12.12  2.76  1.65  2.97  22.60  23.08  42.19  
 36.30 17.50  25.80  41.10  29.60 14.40  4.45  6.38 11.90  20.90  16.20  45.40  
 66.90 14.20  21.10  46.70  30.30 10.40  7.70  1.58  7.20  19.10  13.90  18.20  
 42.80 26.50  43.50  14.90  18.40  2.73  1.57  9.90  8.65  29.60  35.80  28.00  
 12.20  5.42  28.00  80.60  43.40 25.90 25.20 29.70 31.70  29.60  54.80  27.40  
 38.30 33.10  32.40  36.50  32.00  9.02 26.40 14.90 24.70  64.20  37.50  33.00  
