LAKE OF THE WOODS AT WARROAD - STATION NO. 05PD001                                            
#MONTHLY MEAN WATER LEVELS IN METRES FOR THE PERIOD OF RECORD                                         
#1916-1965
#LOCATION -  LAT   48:54:20N                                  
#            LONG  095:19:00W   REGULATED                
#WATER LEVELS REFERRED TO LAKE OF THE WOODS DATUM                                                     
 323.201  323.221  323.166  323.314  323.872  324.223  324.303  323.989  323.652  323.382  323.255  323.149 
 323.108  323.026  322.906  322.794  322.897  322.917  323.003  323.037  323.025  322.981  322.968  322.966 
 322.968  322.938  322.864  322.837  322.931  323.055  323.072  323.090  323.065  323.010  323.049  323.080 
 323.097  323.118  323.125  323.074  323.101  323.214  323.585  323.375  323.200  323.075  323.041  323.048 
 323.042  323.019  322.966  322.972  323.019  323.112  323.089  322.997  322.939  322.879  322.863  322.876 
 322.894  322.897  322.888  323.012  323.003  322.972  322.943  322.905  322.861  322.823  322.781  322.781 
 322.798  322.814  322.842  322.976  323.200  323.142  323.016  323.002  322.934  322.844  322.898  322.950 
 323.015  323.065  323.082  322.954  323.188  323.175  323.192  323.096  322.976  322.875  322.741  322.665 
 322.599  322.512  322.413  322.375  322.436  322.401  322.312  322.216  322.071  321.975  321.842  321.753 
 321.668  321.626  321.646  321.788  322.070  322.438  322.698  322.668  322.679  322.748  322.818  322.868 
 322.900  322.931  322.950  323.005  323.047  323.172  323.304  323.218  323.260  323.369  323.344  323.368 
 323.350  323.269  323.145  323.283  323.799  323.943  323.894  323.514  323.274  323.225  323.218  323.206 
 323.221  323.198  323.138  323.094  323.156  323.328  323.445  323.361  323.383  323.444  323.375  323.303 
 323.209  323.127  323.066  323.035  323.013  322.997  322.949  322.810  322.647  322.497  322.352  322.229 
 322.084  321.983  321.875  321.812  322.003  322.114  322.134  321.995  321.821  321.761  321.763  321.787 
 321.780  321.787  321.802  321.844  321.921  322.036  322.114  322.109  322.093  322.097  322.151  322.237 
 322.283  322.338  322.420  322.630  322.934  323.028  323.053  323.042  322.962  322.843  322.861  322.919 
 322.966  323.017  323.012  322.973  323.114  323.208  323.101  322.913  322.750  322.615  322.466  322.373 
 322.319  322.255  322.167  322.148  322.285  322.543  322.779  322.679  322.600  322.562  322.563  322.523 
 322.524  322.500  322.506  322.568  322.813  322.969  323.224  323.232  323.185  323.088  323.058  323.043 
 323.019  322.963  322.885  322.875  323.129  323.181  323.088  322.873  322.753  322.552  322.376  322.266 
 322.186  322.113  322.044  322.065  322.613  323.045  323.381  323.458  323.329  323.195  323.066  322.946 
 322.876  322.843  322.804  322.937  323.574  323.644  323.426  323.217  323.083  322.893  322.744  322.643 
 322.561  322.510  322.490  322.453  322.512  322.502  322.467  322.362  322.325  322.312  322.271  322.208 
 322.141  322.086  322.062  322.077  322.343  322.385  322.320  322.300  322.241  322.155  322.140  322.145 
 322.130  322.062  321.996  322.282  322.637  322.959  323.147  323.107  323.234  323.667  323.587  323.391 
 323.253  323.173  323.116  323.157  323.296  323.302  323.251  323.270  323.394  323.291  323.204  323.153 
 323.090  323.047  322.944  323.014  323.353  323.574  323.583  323.440  323.438  323.394  323.297  323.240 
 323.191  323.111  323.009  322.952  323.058  323.494  323.511  323.580  323.501  323.392  323.433  323.399 
 323.308  323.208  323.191  323.488  323.459  323.333  323.393  323.352  323.278  323.226  323.154  323.075 
 323.019  322.980  322.970  323.208  323.298  323.261  323.276  323.079  322.887  322.892  323.035  323.135 
 323.169  323.119  323.017  322.983  323.229  323.582  323.526  323.487  323.372  323.355  323.281  323.251 
 323.214  323.128  323.043  323.106  323.427  323.387  323.371  323.366  323.213  322.985  322.789  322.660 
 322.565  322.480  322.396  322.456  322.663  322.779  322.978  323.188  323.105  323.008  323.019  322.978 
 322.978  322.952  322.919  322.962  323.690  324.065  324.283  324.132  323.687  323.548  323.412  323.357 
 323.280  323.136  323.006  323.025  323.413  323.432  323.341  323.268  323.227  323.297  323.274  323.293 
 323.248  323.153  323.045  323.016  323.099  323.059  323.234  323.354  323.240  323.110  322.968  322.891 
 322.806  322.750  322.692  322.733  322.819  323.074  323.381  323.383  323.329  323.247  323.157  323.073 
 323.034  323.000  322.940  322.959  323.350  323.431  323.311  323.173  323.068  322.897  322.738  322.654 
 322.602  322.561  322.548  322.655  322.897  323.119  323.329  323.254  323.089  323.063  323.015  322.975 
 322.936  322.895  322.763  322.732  323.094  323.379  323.436  323.370  323.265  323.115  323.007  322.900 
 322.742  322.588  322.487  322.563  323.008  323.161  323.480  323.368  323.310  323.272  323.211  323.133 
 323.020  322.929  322.851  322.788  322.662  322.534  322.603  322.598  322.457  322.335  322.284  322.315 
 322.310  322.282  322.254  322.311  322.431  322.674  322.769  322.828  322.887  322.854  322.821  322.767 
 322.716  322.643  322.549  322.563  322.677  322.752  322.859  322.803  322.692  322.528  322.436  322.376 
 322.318  322.287  322.262  322.344  322.627  322.790  322.728  322.607  322.529  322.517  322.454  322.407 
 322.354  322.286  322.226  322.268  322.755  323.380  323.500  323.533  323.374  323.184  323.045  322.901 
 322.768  322.679  322.634  322.789  322.891  323.177  323.415  323.396  323.190  323.012  322.806  322.682 
 322.549  322.414  322.283  322.287  322.685  323.091  323.428  323.359  323.431  323.395  323.154  323.090 
 323.035  322.913  322.762  322.756  323.080  323.330  323.335  323.234  323.138  323.283  323.246  323.208 

