Reported Number of Cases of Chickenpox, Monthly, 1931-1972, New York City
    956     927    1585    1536    1448    1272     303     68       62    116     275      565                
    922     928     925    1121    1282    1142     411    114       82    220     646     1069  
   1320    1473    2305    2094    1694    1043     390    127       56    148     426      890  
   1500    1442    1799    1556    1926    1635     379     90       68    210     667      905  
   1124    1192    1850    1941    1505    1016     429     58       78    251     605      817  
    970     860     977    1143     920     940     426    193       99    186     525     1085  
   1220    1157    1974    2301    2277    1746     413    129       78    160     448      820  
   1154    1277    1841    1981    1304    1288     387    114       97    278     604      787  
   1010     968    1195    1200    1218    1183     334    145       66    252     536      996  
   1624    1626    1603    1740    1900    1424     711    191      135    302     612     1178  
   1409    1218    1543    1477     987     935     495    126      109    197     397      880  
   1097    1164    1652    1800    1941    1419     444    136       70    171     424      660  
   1050    1177    1559    1513    1371    1042     205     67       83    143     469      611  
    745    1039    1389    1284    1288     871     299     87       89    155     446      749  
   1037    1080    1289    1211    1076    1080     372    132       78    133     203      214  
    347     407     780    1182    1082     899     479    123       86    180     326      695  
   1235    1399    1854    2406    2026    1378     522    136       76    109     259      521  
    996    1174    1751    1554    1428    1308     438    150       88    151     395      781  
   1389    2059    3058    2589    1488    1048     253     82       79    125     226      470  
    936    1026    1244     935    1079     884     349    144       79    260     445      592  
   1427    1545    1951    2200    1964    1284     523    142       93    148     198      374  
    915     963    1154    1393    1227    1158     478     84       44    113     331     1052  
   1747    1796    2625    2411    1877    1052     543    110       67    124     160      430  
    726    1101    1769    1599    1035     988     424    147       76    105     281      524  
   1044    1247    2023    1903    1653    1247     372    107       75     94     224      487  
    989    1639    1991    1905    1846    1381     451    176       83    150     272      550  
    798     902    1316    1443    1102     705     272    119      106     72     115      337  
    677     885    1142    1590    1355    1198     565    136       89    115     174      477  
    741    1034    1401    1316    1056     882     506    136       80     62     149      368  
    683     993    1205    1485    1349    1067     369    173       95    113     175      335  
    619     691    1022     858     953     913     332    127       82     62     147      384  
    711     928    1152    1134    1277     961     509    173      170    193     290      415  
    707     724    1105    1065     938     755     442    170       91    150     219      317  
    561     631     829     857     955     808     398    111       82    147     276      528  
    746     889    1274    1164    1024     863     436    270      156    139     156      306  
    362     438     624     543     642     659     286     86       43     68     168      253  
    526     601     809     759     950    1088     452    198       82     72     154      206  
    316     569     549     671     736     659     287    132       51     85      79      133  
    177     210     372     562     623     626     296    142       82     96     166      288  
    416     459     576    1042     873     704     366    137       58    134      71      142  
    211     331     471     639     569     718     391    123       72     63      86      141  
    320     463     690     847    1121    1048
