Trade, Jan 1961-Oct 1975
239.6 236.4 236.8 241.5 243.7 246.1 244.1 244.2 244.8 246.6 250.9 261.4
237.6 235.7 236.1 242.6 244.5 246.6 245.7 247.7 248.9 251.4 255.9 263.7
242.2 239.3 239.7 247.2 249.3 252.3 252.8 253.6 254.2 256.1 260.3 268.8
250.1 247.9 249.0 253.8 258.3 261.3 261.3 261.9 263.3 267.3 270.6 281.5
261.9 258.6 259.7 266.0 271.1 274.4 274.0 273.8 274.9 280.0 285.4 295.9
275.4 273.6 275.9 281.1 285.2 289.1 289.2 288.9 291.1 295.3 300.2 310.9
286.9 283.0 286.2 291.5 295.4 299.7 297.9 298.1 300.2 304.8 311.9 320.9
298.3 295.5 297.2 302.7 306.7 309.1 308.7 309.9 310.8 314.7 321.2 329.0
307.6 305.5 308.0 314.4 320.5 323.4 323.0 324.4 326.1 329.3 335.0 341.9
321.8 317.3 318.6 323.4 327.1 327.9 325.3 325.7 330.0 333.5 337.1 341.3
321.6 318.2 319.6 326.2 332.3 334.2 334.5 335.5 335.1 338.2 341.9 347.9
329.5 326.4 329.1 337.2 344.9 349.6 351.0 353.8 354.5 357.4 362.1 367.5
347.9 345.0 348.9 355.3 362.4 366.6 366.0 370.2 370.9 374.5 380.2 384.6
360.6 354.4 357.4 367.0 375.7 381.0 381.2 383.0 384.3 387.0 391.7 396.0
374.0 370.4 373.2 381.1 389.9 394.6 394.0 397.0 397.2 399.4


