10581.6   78.8
10234.3   69.1
13299.5   87.6
10746.5   72.8
13310.7   79.4
12835.5   85.6
12194.2   75.0
12860.4   85.3
11955.6   86.9
13351.5   107.8
13285.9   128.7
13784.4   134.5
16336.7   148.7
11040.5   94.2
11525.3   128.1
16056.4   154.1
18464.3   191.3
17092.2   191.9
15178.8   159.6
12774.8   185.5
12377.8   178.0
16856.3   271.8
14635.3   212.3
17436.9   139.4
16482.2   106.0
13905.4   112.1
11973.7   103.5
12573.6   92.5
16566.8   116.9
13558.7   78.9
11530.9   57.4
11278.0   75.9
11263.7   109.8
15649.5   129.2
12197.1   115.1
