SAN FRANCISCO RIVER, GLENWOOD, CMS, MONTHLY, 1928-1966                                   
    2.2658    1.9987    1.7869    1.7316    2.5008    4.5869                    
    3.1884    3.0119    1.0850    2.9198    3.8224    1.6941                    
    1.9158    2.0939    1.8053    1.7592    1.7919    1.7592                    
    1.9797    1.3263    1.0279    2.8645    5.8303    3.1694                    
    2.7540    1.5894    1.6855    2.0448    1.9495    6.5211                    
    7.6617    2.1092    1.2658    6.1250    4.7250    3.4644                    
    1.4276    1.6275    1.3079    1.3079    4.8934    2.1184                    
    5.5297    6.4290    1.4276    2.4224    8.0777    8.7467                    
    3.0855    2.7982    3.1408    2.7632   26.7510   31.1502                    
   16.4274    6.2264    1.7322    3.9606    6.2264    2.2652                    
    1.9066    1.9035    1.8790    1.6671    3.8300   10.5001                    
    4.1021    3.0487    2.3223    3.5829    3.5184    3.0076                    
    2.7540    3.2170    2.7724    1.7776    1.6541    1.1053                    
    1.0660    0.9947    0.6567    1.5842    9.1553    2.6744                    
    1.4276    1.4467    1.6211    3.7395    3.7316    5.5079                    
    3.7214    2.4132    1.5704    1.0500    4.0895    3.1027                    
    2.0079    1.8083    2.0540    1.5658    3.2787    4.7987                    
    6.5100    2.5421    1.1516    1.9250    2.5698    3.6072                    
    1.9895    2.1415    1.9711    1.7408   20.0756   21.0922                    
   11.0404    4.1079    1.3420    1.5474    1.5197    2.4555                    
    2.0171    1.6370    1.5750    1.4369    1.3489    5.6369                    
    2.2176    1.5566    1.6751    2.3487    1.9434    4.1021                    
    1.0961    1.1707    1.3447    1.5105    1.5655    8.4461                    
    6.5291    1.4369    0.7995    1.0132    2.7632    2.1129                    
    2.0724    1.5704    1.5566    1.5934    3.6626    4.8171                    
    2.2462    1.7592    1.1040    2.5790    9.9843    5.8248                    
    2.4132    2.3699   13.6685   13.9080   21.7395   37.8647                    
   29.0097   25.7620    4.5875    3.2513    4.4487    6.9098                    
    5.5816    4.4828    8.2895    6.0882    4.7622    8.1329                    
    9.0322    3.1869    1.5419    1.5750    3.7856    1.7227                    
    1.8605    1.7703    1.9526    2.0908    1.8313    1.9066                    
    1.3325    1.5105    1.1040    2.1829    2.8645    1.6465                    
    2.4869    1.8845    1.7592    1.6671    1.6246    1.9250                    
    1.2849    1.0684    1.0279    1.8053    2.9290    3.7595                    
    1.6119    1.7512    1.8882    1.7776    2.7371    6.6224                    
    7.9853    3.4263    1.1992    1.3908    4.8171    1.5228                    
    1.9342    1.5038    1.7040    1.4921    1.3686    1.2619                    
    0.9803    0.9579    0.6091    1.6947    5.7842    4.7874                    
    2.5790    1.8655    1.7592    1.5566    1.2898    1.0500                    
    0.7900    0.8750    0.7424    0.8566    4.0803    1.3610                    
    0.9395    1.2658    1.2158    1.2434    1.7821    7.5527                    
    9.4605    1.2434    0.9042    1.5842    1.1882    0.6472                    
    0.9579    1.4467    4.7987   25.1173    7.4927   30.0081                    
   13.5055    5.8211    2.1415    3.5829    3.3619    2.1129                    
    1.6579    1.7132    1.7132    1.7500    1.4572    1.2711                    
    0.9993    0.8750    0.5996    2.6987    1.2434    0.9993                    
    1.2526    0.7995    1.0224    1.1882    1.3095    0.9395                    
    0.8661    1.0408    0.8375    0.9395    3.5645    0.8947                    
    1.5105    1.4372    1.6395   24.6291    3.1408    4.5316                    
   15.1901    6.2908    2.8458    2.0632    2.1737    1.2944                    
    0.8290    1.3039    1.5382    1.3355    1.1323    1.9342                    
    1.1040    1.0224    0.8851    1.4369    1.5750    0.5235                    
    0.6816    0.6853    0.7368    1.0592    1.0240    5.9132                    
    1.0945    1.1974    1.2087    2.0355    8.5658    1.6180                    
    1.2619    0.9993    0.9855    1.1513    1.1224    0.7921                    
    0.5806    0.5342    0.6948    4.3013    7.7829    1.0850                    
    1.7224    0.7043    0.8105    0.7645    0.8467    0.8013                    
    0.5901    0.4882    0.3236    0.9211    1.0408    0.4378                    
    0.5895    0.6091    0.7645    1.1421    0.9157    0.9303                    
    0.5806    1.6395    0.9708    1.9066   22.1883    2.9885                    
    2.1000    2.1605    1.2619    1.0776    1.2800   27.1712                    
   31.3320    7.7001    1.4276    0.9855    2.4040    6.1484                    
    2.8369    1.8845    1.3079    1.2434    1.0240    0.6447                    
    0.7614    0.6355    0.5330    2.9842    7.8382    1.2373                    
    2.1000    4.1402    4.0158    9.4869    4.5783   17.4541                    
    4.6636    2.0263    1.0945    1.0684    0.7737    0.8090                    
    2.3671    1.2373    1.0500    1.0500    0.9550    1.2526                    
    1.3134    1.1697    0.8661    0.8382    1.8790    3.8832                    
    2.5237    2.7125    6.5856    5.9869   24.6047    7.2764                    
   16.0657    4.0066    1.3420    1.3447    0.8934    2.0177                    
    2.2934    1.7037    2.4316    1.9987    4.5586    2.2842                    
    2.8267    1.4921    0.7804    0.7461    5.5264    4.3115                    
    2.6250    1.9892    1.7961    1.4645    1.1323    0.7276                    
    0.6377    0.8105    0.7519    3.1132    5.0474    9.3177                    
    1.4276    1.3325    1.5658    3.5645    3.8792    5.3053                    
    7.1572    2.8921    1.1897    3.7487    3.2974    3.0742                    
    0.5526    1.2468   33.5542   11.9830    3.7316   35.8752                    
   13.0867    4.4027    1.8559    1.5013    3.1869    3.8261                    
