SACRAMENTO RIVER AT KESWICK, CALIFORNIA, OCTOBER 1939 - SEPTEMBER 1960          
    123.60    130.77    165.46    154.92    156.20    283.73                    
    165.85    120.91     98.09     89.03     83.79     86.68                    
     89.51     91.24    158.91    475.16    823.17    634.01                    
    448.54    196.04    131.56    104.55     94.89     94.63                    
    102.76    117.09    507.15    658.93    635.71    560.67                    
    587.86    362.17    231.72    152.40    123.89    117.91                    
    118.25    128.25    486.77    518.20    786.93    255.84                    
    422.20    336.97    224.92    141.05    118.39    114.03                    
    115.87    145.27    202.24    417.67    370.10    446.56                    
    355.38    226.76    169.50    121.96    107.75    105.57                    
    106.10    120.26    113.92     95.29     89.62     37.04                    
     73.11    133.49    120.80    141.67    145.95    113.30                    
     75.89     86.31     80.90    136.63     96.16     98.34                    
     87.87    144.13    169.25    234.35    232.42    189.04                    
    166.81    172.17    190.23    525.56    198.50    150.73                    
    174.97    190.46    212.04    246.67    243.10    174.69                    
    162.68    169.16    168.68    160.19     98.12     91.41                    
    109.22    183.80    182.28    211.81    199.83    148.35                    
    135.50    117.46    106.75    128.39     99.17    101.26                    
    274.87    379.45    291.66    241.49    287.98    221.61                    
    167.30    173.02    173.75    142.38    109.56     99.93                    
     97.24    163.95    220.16    266.12    260.85    194.28                    
    164.52    140.68    119.19    110.27     86.65     72.09                    
     80.14    156.62    205.50    252.22    243.64    184.99                    
    143.68    159.82    472.33    240.41    555.01    199.27                    
    140.11    148.58    223.48    334.42    327.34    186.66                    
    148.30    115.08    119.64    303.27    558.13    288.55                    
    403.52    358.21    259.78    272.04    294.21    217.59                    
    153.96    135.92    209.06    930.77    215.18    115.82                    
    122.78    184.12    237.78    254.65    282.40    236.67                    
    170.04    174.91    165.80    431.55    624.39    187.77                    
    204.50    230.56    249.22    324.23    322.25    221.35                    
    162.31    134.99    160.67    168.26    136.26     99.56                    
    156.14    175.51    244.52    313.75    286.28    201.08                    
    153.48    129.55    407.20    863.38    530.66    256.52                    
    106.22    287.98    216.96    258.90    246.55    229.48                    
    203.48    189.84    167.83    102.88    124.03    410.31                    
    122.02    299.88    248.51    268.08    250.55    209.83                    
    225.20    254.00    229.00    352.83   1250.76    365.29                    
    599.75    351.98    268.53    287.42    336.12    284.02                    
    242.73    216.85    168.80    324.79    392.75    138.61                    
    166.16    213.62    261.34    319.41    328.76    205.21                    
    149.31    120.09    105.51    107.49    148.27     93.16                    
    154.07    204.82    269.41    312.62    296.19    197.99                    
