EEL RIVER ABOVE DOS RIOS, CALIFORNIA, OCTOBER 1952 - SEPTEMBER 1960             
   1.06755  21.06774 192.07319 154.61000 184.54091  81.15609                    
  31.06358   9.79763   2.22854   0.84384   0.28289   0.17302                    
   0.20360   2.03315 130.42741 304.97248  22.93665  64.16598                    
  29.64774  24.09764  10.39228   1.44699   0.53802   0.35396                    
   0.67111  19.79348  21.01110 175.96091 110.97374  71.04698                    
  73.34064   5.49347   2.17473   0.63147   0.36812   0.35962                    
   0.55218  11.92139  39.02062  35.16953  12.31783  13.50714                    
  30.18576  14.52654   1.61406   0.48988   0.10081   0.09571                    
   0.20671   9.31624 303.83980 299.02594 220.61658  56.32221                    
   8.69327   7.78713   1.50362   0.47572   0.19850   0.13847                    
   4.07763   2.32765   1.74998  31.48834  94.54996  97.91967                    
  25.00378  48.98815   5.12535   1.03923   0.38794   1.24028                    
  25.48517  26.73111  83.47807 142.66029 432.96464 124.84899                    
 141.64088   9.93921   2.97327   0.89198   0.34547   0.30016                    
   0.32564   1.55176   3.68119  74.75648 117.11849  22.90833                    
   7.92872   2.12660   0.80137   0.24268   0.08948   0.82402                    
   0.56351   0.40210   1.10436  26.07982 225.96846 149.42802                    
  23.61625  18.32100   3.51129   0.71925   0.20020   0.15348               
