AVERAGE ANNUAL RIVERFLOW, NILE AT ASWAN, 1870-1945                              
  3958.043  3369.694  3485.242  3437.691  3702.352  3817.610                    
  2875.578  3054.686  4724.150  3834.007  3076.773  2965.759                    
  3461.708  3141.010  3371.237  2988.425  3607.541  2946.083                    
  2709.200  3294.848  3556.615  3653.934  3846.064  3713.637                    
  4252.313  3657.503  3639.370  3197.722  3112.749  2353.684                    
  2843.652  2194.926  2689.428  2950.906  2247.877  2628.279                    
  2491.126  2792.630  3321.469  3058.062  2889.853  2495.273                    
  1648.823  1981.963  2411.072  3035.203  3556.133  3261.959                    
  2377.893  2394.964  2499.999  2610.242  2743.633  2744.116                    
  2338.637  2494.984  2474.440  2446.373  2963.059  2732.252                    
  2205.150  2681.808  2580.535  2954.378  3025.944  2902.777                    
  2642.457  2860.242  2665.412  2306.905  1848.090  2569.540                    
  2503.954  2438.753  2211.130                                                  
