M3, U.S. 1959.1-1992.2
    292.0     289.9     290.2     292.5     292.5     294.8     296.7     297.0     298.2     298.9     299.8     302.5
    303.4     300.5     300.2     302.5     301.1     303.1     305.9     307.7     310.4     312.6     314.3     318.0
    320.5     320.0     320.8     324.3     324.5     327.6     330.1     331.1     334.1     336.8     339.3     343.7
    346.5     346.2     348.5     352.7     352.1     355.0     357.4     358.3     361.6     365.4     368.3     374.1
    378.0     377.3     379.5     383.9     383.9     387.4     390.9     392.5     396.1     400.2     404.1     408.7
    412.7     411.4     412.9     416.9     416.5     420.8     424.9     427.0     431.8     436.3     439.7     445.5
    450.5     448.9     451.3     455.7     453.7     458.5     462.6     464.5     469.8     475.4     478.7     485.6
    490.1     487.2     489.9     495.4     492.3     495.7     497.3     497.6     501.3     502.1     502.5     508.7
    513.7     513.1     518.7     523.8     524.6     532.1     537.4     540.9     546.3     550.9     554.2     560.9
    562.6     561.5     565.5     570.6     569.3     575.4     580.7     584.5     590.2     596.5     601.9     610.1
    612.1     606.3     609.0     613.3     608.9     612.1     610.7     606.7     608.1     609.4     613.1     618.3
    618.3     610.4     615.8     624.3     623.8     629.1     637.2     643.6     652.8     660.6     666.5     678.3
    688.5     692.7     706.3     718.9     722.8     732.2     739.9     743.2     750.1     758.4     765.0     776.7
    786.2     789.3     800.6     813.2     815.5     827.2     837.9     846.2     854.9     863.7     872.0     886.4
    897.9     901.8     914.8     927.9     931.7     943.7     953.3     959.6     965.1     970.4     973.9     985.4
    994.8     997.3    1010.1    1025.8    1028.6    1040.5    1047.6    1049.8    1053.0    1057.6    1060.9    1071.3
   1077.1    1076.7    1089.1    1101.2    1105.4    1121.7    1132.3    1136.0    1144.9    1152.2    1162.1    1173.9
   1183.6    1187.3    1202.7    1222.3    1227.2    1238.6    1250.7    1259.2    1267.5    1281.2    1292.6    1314.4
   1325.3    1328.4    1346.0    1367.0    1372.0    1389.1    1406.0    1414.8    1427.6    1443.6    1457.1    1477.1
   1489.6    1490.4    1510.5    1533.8    1539.5    1554.5    1572.1    1582.8    1597.8    1613.4    1631.3    1653.3
   1661.1    1662.1    1680.5    1703.6    1703.4    1724.2    1745.7    1760.3    1781.7    1795.9    1797.6    1811.4
   1821.7    1830.7    1843.8    1852.4    1854.1    1875.4    1900.7    1918.0    1930.2    1951.2    1973.8    1994.9
   2016.4    2024.2    2045.9    2078.2    2083.4    2101.8    2129.1    2150.7    2169.2    2192.6    2215.2    2241.6
   2261.8    2259.9    2282.1    2312.0    2315.9    2335.6    2354.6    2380.3    2396.6    2421.6    2436.7    2450.6
   2479.0    2495.1    2518.9    2545.3    2549.4    2574.1    2591.9    2605.8    2622.5    2645.3    2677.3    2703.5
   2717.8    2729.8    2761.5    2793.5    2805.7    2832.3    2858.8    2873.9    2893.3    2920.3    2954.0    2991.4
   3011.7    3017.1    3036.8    3049.2    3054.8    3089.0    3102.4    3118.7    3140.0    3159.2    3181.1    3210.5
   3233.0    3234.2    3266.1    3303.3    3309.8    3343.9    3376.0    3400.7    3426.6    3448.3    3470.4    3507.2
   3527.3    3512.3    3526.2    3544.9    3552.8    3578.0    3586.8    3603.2    3618.8    3643.3    3665.4    3679.0
   3699.3    3708.0    3737.4    3771.6    3767.3    3795.2    3831.2    3844.9    3852.0    3867.4    3896.9    3921.4
   3931.6    3921.7    3951.1    3965.7    3944.3    3974.1    3995.1    4001.2    3998.8    4025.2    4048.4    4067.0
   4067.8    4061.5    4075.8    4090.8    4064.3    4080.8    4091.4    4108.3    4106.9    4107.3    4118.2    4126.6
   4130.7    4148.5    4168.1    4178.8    4152.5    4158.8    4152.2    4151.8    4137.1    4142.1    4160.2    4185.0
   4185.6    4193.0
