Weekday bus ridership, Iowa city, Iowa (monthly averages)
September, 1971 through December, 1982, n=148

3603    4448    4734    4353    5438    5954    4838    4532    3599    3248    3230    2790
4738    5043    5367    5262    5065    5824    4612    4823    3564    3651    3625    3170
5022    5018    5326    5412    6345    6698    5605    5260    3789    4023    3775    3384
5303    5506    5645    5168    6173    6776    5957    5777    3833    4200    3891    3595    
5862    5719    5957    5226    6467    6383    5589    5296    3943    4188    3673    3475
5392    5583    5738    4944    6552    6451    5354    5081    3874    3973    3751    3621
5328    5427    5419    5983    6568    8346    6800    6308    4857    4663    4499    3878
6031    6325    6764    6929    7557    8182    6892    6860    5181    5462    5328    4331
7279    7772    8262    7499    8081    10121   8745    8045    5906    5274    5283    4956
7879    8289    8422    7832    7857    10008   8057    7791    6147    5438    5494    5253
8154    8604    8832    7815    10179   11460   9641    9243    6824    6149    6161    5962
9068    9538    9988    7916
