 -0.88 -0.12 -0.89 -1.38 -0.08  1.04  2.14  0.36 -1.11 -1.78
 -2.76 -1.78  0.98  1.00 -0.71 -1.01 -1.31 -0.85 -0.47  1.64
  0.06 -0.18 -1.02 -1.05 -0.66 -1.13 -0.52 -0.71 -0.21 -0.14
  0.14  1.59 -0.77 -1.09 -1.77 -1.21  0.46 -0.08 -0.64 -0.36
 -0.88 -0.62  0.29  1.91  2.15  1.05  0.32  1.07  2.67  2.45
  1.31  1.11  1.94  0.34  1.83  1.16  0.62 -1.09 -1.62 -0.40
  0.19 -1.60 -2.26  0.30  1.73  2.31  0.81 -0.40  0.30 -0.51
 -2.12 -2.43  0.73  3.09  4.97  1.81 -0.46 -0.34  0.04  0.82
 -1.64 -2.29 -0.77  1.92  1.93  0.85 -0.65  0.35  0.79  1.62
  3.25  1.87  0.76  2.25  0.77 -0.16  0.19  0.61  0.92 -0.70

 
