  1.2268  0.3973  0.1334 -0.3104 -0.4614  0.8008  1.7893 -0.5069
  1.6061  2.4069 -0.2187  1.1178  0.3816 -0.4851 -1.3512 -0.8527
  0.1690 -0.0702 -0.8201 -0.4147 -0.9631 -0.5125 -0.8878 -1.1251
  0.1423  0.0267  0.2646 -1.2587 -0.4948  0.9793 -0.2555 -0.8822
 -0.4405  0.1329  0.3030  2.6584  0.0972 -0.3308  0.6895  0.2827
  0.9795  0.1590 -1.7317  0.2491  1.9132  0.7171  1.1631  0.7018
  0.6421 -1.4017 -0.1108  0.8899  0.9237  1.2217 -0.1803  0.8025
 -1.1287 -0.0972  2.6301  0.5941  0.6991  0.4784 -3.0912 -0.5962
 -1.1888 -2.0397 -0.5262 -0.7187  1.2073  0.9935 -1.2825 -0.6821
 -1.3399 -1.2830 -0.3670 -1.9386 -0.8190 -2.0741  0.3179 -2.4611
 -0.4927 -0.5582 -1.3925 -1.0148 -0.6616 -1.2155  2.0345  2.3948
  0.5303 -0.0755 -0.3050  0.2302 -0.0099 -0.4606  0.6743  0.7211
 -0.7078  0.0573 -0.0437  0.1556  0.4048 -1.0996 -0.5004 -1.1657
  0.3554 -0.5300  0.2337 -1.1382 -1.4920 -0.7520  0.2857 -0.7418
  0.4471  1.3734 -1.1441 -1.5980  0.3228 -0.2360 -1.2372 -0.5845
  2.1724  1.8074  0.1891  0.2040 -0.2196 -1.9188  0.8898 -1.0344
 -0.1844 -0.6813 -0.1136 -1.8186  0.5493  1.5896  0.1114 -0.1702
  0.8204 -2.2823  0.2210 -0.5385  0.0591  0.0450 -0.1498 -2.5719
  0.9076  0.6395  0.9806  0.9813 -0.0761 -0.6912 -1.0168  0.7853
 -1.4676 -0.9854 -1.8534 -1.7285 -1.1020  1.2012  1.6259  1.1087
  1.8593  1.3407  2.0435  0.5902 -0.9144 -1.2349 -1.8843 -0.2991
  0.2676 -0.4726  1.5744  0.2603 -1.5125 -0.9015 -1.3728  1.0273
 -0.2447  0.2098 -1.1214 -0.3899 -0.7416 -0.1831  0.7315  0.6945
 -0.9982  0.2781 -0.0199 -0.3416  0.2993  0.9690 -0.9832  1.1158
 -0.7260  0.7717  0.5904  1.2021 -0.2385 -1.3084 -0.2723 -0.6236

 
