 2079 1952 1941 2311 3035 2276 3514 2398 2734 2650 2847 2495
 2592 3190 2741 2806 2993 2704 2999 2640 2360 2413 2501 2391
 2328 2691 3045 2918 3071 2847 3141 2730 2546 2255 2536 2495
 2373 2734 2985 2889 3109 2638 3940 2986 3178 3122 2559 2625
 2584 3271 3287 3536 4042 3165 4119 3178 3449 3687 4187 3112
 3571 3755 4303 4651 4128 3953 4646 3622 3929 4183 3936 3758
 3605 3919 3526 2997 2883 2346 2773 2539 3052 3311 3836 2942
 3356 4070 3657 3348 3562 3335 3660 3426 3530 3263 3471 3212
 3600 3408 3921 3462 3408 3315 4463 3213 3195 2976 2759 2659
 3419 3348 3311 3488 2941 3142 2935 2440 2591 2314 2346 2252
 1990 2354 2639 2915 2977 3105 2994 2454 2372 2709 2833 3173
 2250 2831 3351 3275 3271 3218 3732 2813 2845 3036 2996 2670

 
