 -2.11 -2.08 -2.10 -2.22 -2.39 -2.50 -2.49 -2.43 -2.37 -2.30
 -2.25 -2.21 -2.20 -2.22 -2.21 -2.20 -2.20 -2.22 -2.22 -2.21
 -2.22 -2.25 -2.26 -2.20 -2.15 -2.18 -2.21 -2.25 -2.27 -2.28
 -2.28 -2.26 -2.19 -2.13 -2.15 -2.25 -2.33 -2.32 -2.25 -2.21
 -2.23 -2.28 -2.32 -2.33 -2.34 -2.32 -2.26 -2.22 -2.23 -2.27
 -2.30 -2.30 -2.28 -2.26 -2.26 -2.25 -2.23 -2.21 -2.23 -2.25
 -2.26 -2.22 -2.14 -2.10 -2.15 -2.23 -2.27 -2.26 -2.22 -2.20
 -2.19 -2.17 -2.14 -2.10 -2.09 -2.14 -2.24 -2.32 -2.34 -2.30
 -2.28 -2.28 -2.26 -2.22 -2.20 -2.20 -2.17 -2.11 -2.07 -2.05
 -1.98 -1.90 -1.83 -1.78 -1.77 -1.78 -1.81 -1.83 -1.82 -1.77

 
