U. S. quarterly unemployment rates (seasonally adjusted)
first quarter 1978 through first quarter 1978, n=121

3.73    3.67    3.77    3.83    4.67    5.87    6.70    6.97    6.40    5.57    4.63    4.23
3.50    3.10    3.17    3.37    3.07    3.97    3.23    2.83    2.70    2.57    2.73    3.70    
5.27    5.80    5.97    5.33    4.73    4.40    4.10    4.23    4.03    4.20    4.13    4.13
3.93    4.10    4.23    4.93    6.30    7.37    7.33    6.37    5.83    5.10    5.27    5.60
5.13    5.23    5.53    6.27    6.80    7.00    6.77    6.20    5.63    5.53    5.57    5.53
5.77    5.73    5.50    5.57    5.47    5.20    5.00    5.00    4.90    4.67    4.37    4.10
3.87    3.80    3.77    3.70    3.77    3.83    3.83    3.93    3.73    3.57    3.53    3.43    
3.37    3.43    3.60    3.60    4.17    4.80    5.17    5.87    5.93    5.97    5.97    5.97
5.83    5.77    5.53    5.27    5.03    4.93    4.77    4.67    5.17    5.13    5.50    6.57
8.37    8.90    8.37    8.40    7.63    7.43    7.83    7.93    7.37    7.07    6.90    6.63
6.20
