 -.30000e+00 -.10000e+00  .00000e+00  .00000e+00 -.20000e+00  .10000e+00
  .00000e+00 -.20000e+00 -.10000e+00  .20000e+00  .00000e+00 -.20000e+00
  .20000e+00 -.20000e+00  .00000e+00  .20000e+00 -.10000e+00  .00000e+00
  .00000e+00  .10000e+00  .10000e+00  .00000e+00  .00000e+00 -.10000e+00
  .00000e+00  .00000e+00  .00000e+00 -.20000e+00 -.10000e+00 -.10000e+00
  .00000e+00  .30000e+00  .20000e+00  .00000e+00  .00000e+00  .00000e+00
  .00000e+00  .10000e+00  .30000e+00 -.20000e+00 -.10000e+00  .10000e+00
  .00000e+00  .00000e+00 -.10000e+00  .00000e+00  .00000e+00  .00000e+00
  .10000e+00  .10000e+00 -.10000e+00  .00000e+00  .00000e+00  .00000e+00
  .20000e+00  .70000e+00 -.70000e+00 -.50000e+00 -.20000e+00  .30000e+00
  .30000e+00  .10000e+00  .20000e+00  .30000e+00  .00000e+00  .00000e+00
 -.30000e+00  .00000e+00 -.30000e+00  .10000e+00 -.10000e+00 -.20000e+00
 -.10000e+00 -.10000e+00  .00000e+00  .00000e+00  .00000e+00  .00000e+00
 -.10000e+00  .10000e+00  .00000e+00  .10000e+00  .10000e+00  .00000e+00
  .00000e+00  .00000e+00 -.10000e+00  .20000e+00 -.10000e+00  .00000e+00
  .00000e+00  .00000e+00  .10000e+00 -.10000e+00 -.10000e+00  .00000e+00
  .00000e+00  .10000e+00 -.20000e+00  .10000e+00 -.10000e+00  .10000e+00
  .00000e+00  .10000e+00  .00000e+00  .00000e+00  .00000e+00  .20000e+00
 -.10000e+00 -.10000e+00  .10000e+00 -.10000e+00 -.10000e+00  .00000e+00
  .00000e+00 -.10000e+00  .00000e+00  .00000e+00  .00000e+00  .00000e+00
  .00000e+00 -.20000e+00  .00000e+00  .10000e+00  .20000e+00  .10000e+00
 -.10000e+00  .00000e+00  .00000e+00  .20000e+00 -.10000e+00  .10000e+00
  .00000e+00 -.20000e+00 -.10000e+00  .10000e+00  .10000e+00  .00000e+00
  .00000e+00  .10000e+00 -.20000e+00  .10000e+00 -.10000e+00  .10000e+00
  .10000e+00  .00000e+00  .20000e+00 -.10000e+00  .10000e+00 -.20000e+00
  .00000e+00  .20000e+00  .00000e+00  .00000e+00  .00000e+00  .00000e+00
  .10000e+00 -.10000e+00  .20000e+00 -.20000e+00 -.30000e+00  .20000e+00
 -.30000e+00  .10000e+00  .00000e+00  .00000e+00 -.10000e+00  .00000e+00
  .00000e+00  .00000e+00  .00000e+00  .10000e+00  .00000e+00  .00000e+00
  .00000e+00  .00000e+00  .00000e+00 -.10000e+00  .10000e+00 -.20000e+00
  .20000e+00 -.10000e+00  .10000e+00 -.10000e+00  .10000e+00  .00000e+00
 -.10000e+00  .00000e+00  .10000e+00 -.10000e+00  .10000e+00 -.10000e+00
  .20000e+00 -.20000e+00  .10000e+00  .00000e+00 -.10000e+00  .10000e+00
 -.10000e+00  .00000e+00  .10000e+00  .00000e+00  .10000e+00 -.10000e+00
 -.10000e+00  .00000e+00  .20000e+00 -.10000e+00 -.10000e+00  .00000e+00
 -.10000e+00  .10000e+00 -.10000e+00  .00000e+00  .00000e+00 -.20000e+00
 -.10000e+00  .00000e+00 -.10000e+00  .10000e+00  .10000e+00  .20000e+00
  .10000e+00 -.10000e+00  .00000e+00

 
