  0.81867     5.82649
      5.23041    10.09493
      3.36853     8.78091
      4.36950     8.43123
      6.98277     8.10304
     -0.85956     4.01717
      2.29905     8.07562
      3.66196     9.68224
      4.17951     8.63309
      4.80226     9.55071
      8.76870    10.89579
      3.82696     7.97183
      8.18179     7.97508
      4.11236     6.14408
      4.78408     5.12968
      1.00807     5.29249
      3.91982     8.52489
      1.64324    10.01315
      2.29722    10.45702
      9.15598    12.33543
      8.93053    10.53240
      3.89365     6.91813
      6.76420     9.23778
      5.38820     9.08347
      0.90213     7.70276
      4.37459     9.28591
      3.19714     9.36743
      0.91760     9.59336
      4.68019    11.65317
      2.78233    11.11957
     -3.37812    10.95201
      5.97730    17.24842
      9.87302    16.18435
      8.30331    13.57318
      6.21121    10.78628
      3.48566    10.72456
      5.38701    11.68840
     10.97972    12.97215
      6.74980     9.22066
      9.90917     9.09640
      2.22550     5.18918
      0.06333     5.58425
      3.17423     7.73994
      5.72620     9.42670
      6.05790    10.68882
      4.43183     9.30055
      1.66245     8.28778
      3.55487     9.74374
      5.16783     9.11519
      5.93287    11.68031
      2.84623    10.46908
      7.36286    12.85595
      6.75255    11.25430
      7.47309    11.05171
      8.48190    10.09694
      5.01322     8.22194
      4.93201     8.10687
      7.71322     8.83169
      9.76776     8.91147
      6.68865     6.75250
      3.09640     5.49675
      1.75015     5.06016
      4.83270     8.00711
      1.00648     6.28178
      3.72262     9.21071
      3.57749     8.96384
      6.30041    11.06604
      6.66446    12.23511
      7.57554    11.93165
      8.74694    10.69417
      6.70277     7.80820
      5.15069     7.88486
      0.02520     6.03830
      2.10800     7.24584
      2.49843     7.32034
      3.49333     9.36332
      5.59153     9.10334
      3.44979     7.86102
      4.23173     7.72807
      5.57042     7.67373
      6.78935     7.75957
      2.63362     7.26866
      3.73540     8.40132
      4.97664     8.24734
      2.50246     7.54720
      5.39509     7.76664
      7.69162     8.55090
      6.12992     5.90281
      0.55222     4.19837
     -0.22763     4.86371
      2.01707     8.02486
      1.72824     9.55010
      6.21096    12.32666
      5.05821    11.07656
      2.72779    11.26125
      5.07137    12.69936
      6.58739    12.99896
      1.94031    11.77681
      6.46633    14.51592
      7.77364    12.51441
      3.44768    10.75886
      3.46821    11.58902
      8.16062    13.87381
      4.64082    10.50850
      7.28072    11.78708
      6.18221    10.49400
      4.64190    10.19882
      2.34569     9.83273
      3.02368    10.84608
      4.05782    11.08992
      7.89702    14.61212
      4.88310    12.79767
      4.81548    13.97494
      6.68410    15.60119
      5.80283    13.95135
      8.54222    14.05766
      6.82599    13.32021
      3.89390    12.85851
      7.01875    12.36071
      7.77126    11.70256
      7.18107     9.33886
      3.45073     9.58707
      1.21539     9.28654
      3.37769    10.24905
      9.07997    12.38254
      6.68432     9.67794
      5.57634     8.33022
      6.38372     7.23675
      2.73510     7.55038
      4.12050     9.44254
      5.48345    10.16395
      7.11699    10.37363
      4.76592     7.46052
      1.62957     7.01932
      6.35788     9.91650
      4.15461     7.87581
      4.15724     8.06583
      5.26890     9.31510
      2.12800     8.37383
      2.79450     9.37170
     -1.32669    10.54031
     -0.15020    14.32092
      5.47605    18.60508
      9.78458    20.25799
     10.18502    19.52431
     10.39866    18.57840
      9.57696    17.21634
      9.05332    15.38157
     13.53021    15.80165
      8.02514    11.37302
