 22.9 13.8 31.4 30.1 31.8 31.0 18.3 23.8 31.6 18.9
 18.8 31.8 31.1 27.0 23.0 19.9 21.5 23.8 22.8 24.8
 20.4 25.8 24.3 22.9 23.2 23.8 19.2 18.2 14.5 22.6
 20.1 18.6 24.9 25.2 30.1 29.4 23.3 20.4 17.6 14.7
 24.5 32.4 32.0 33.4 37.3 36.7 31.3 26.6 23.8 21.9
 26.9 25.0 25.8 30.5 25.1 21.7 20.7 21.2 22.4 24.2
 25.8 29.1 35.6 32.2 29.9 30.5 32.6 29.0 33.2 35.4
 32.8 27.4 25.3 27.6 29.3 26.7 24.5 23.2 30.7 26.5
 23.9 24.6 24.4 28.1 26.0 27.3 27.7 27.7 27.0 24.2
 26.3 25.7 25.3 27.9 27.5 25.0 23.6 31.6 35.7 35.2
 38.8 31.2 32.5 32.0 33.1 31.8 35.0 27.7 31.1 26.7
 30.9 38.7 41.8 45.6 36.0 38.5 46.1 46.0 42.5 35.3
 36.8 33.2 34.5 39.5 38.7 32.5 33.0 33.0 30.9 30.7
 37.0 36.8 34.7 35.7 31.7 32.0 37.9 42.4 38.2 35.3
 38.4 40.9 39.1 34.1 41.9 32.1 41.9 45.7 56.5 49.4
 46.3 50.9 47.1 50.9 53.9 50.9 45.9 43.1 45.0 48.3
 48.6 40.9 41.6 45.7 40.6 40.6 37.0 36.1 33.9 32.1
 34.1 34.2 41.9 39.8 35.1 31.9 34.9 39.8 39.0 42.9
 44.4 42.7 45.2 41.0 37.0 37.5 41.0 45.0 47.9 56.5
 55.6 54.2 52.5 52.4 44.9 40.9 41.1 44.8 46.7 49.4

 
