Jokulsa Eystri River (cumecs)		
1-Jan-72	30.20	
2-Jan-72	29.00	
3-Jan-72	28.40	
4-Jan-72	27.80	
5-Jan-72	27.80	
6-Jan-72	27.80	
7-Jan-72	27.80	
8-Jan-72	27.80	
9-Jan-72	27.80	
10-Jan-72	27.30	
11-Jan-72	27.30	
12-Jan-72	27.30	
13-Jan-72	26.20	
14-Jan-72	25.20	
15-Jan-72	26.70	
16-Jan-72	26.70
17-Jan-72	26.70
18-Jan-72	26.70
19-Jan-72	26.70
20-Jan-72	25.20
21-Jan-72	25.70
22-Jan-72	26.20
23-Jan-72	26.20
24-Jan-72	26.20
25-Jan-72	26.20
26-Jan-72	25.70
27-Jan-72	26.20
28-Jan-72	26.70
29-Jan-72	28.40
30-Jan-72	29.00
31-Jan-72	27.80
1-Feb-72	27.30
2-Feb-72	26.70
3-Feb-72	26.20
4-Feb-72	25.70
5-Feb-72	26.20
6-Feb-72	26.20
7-Feb-72	25.70
8-Feb-72	25.70
9-Feb-72	25.70
10-Feb-72	25.70
11-Feb-72	25.70
12-Feb-72	25.70
13-Feb-72	25.70
14-Feb-72	25.20
15-Feb-72	25.20
16-Feb-72	25.20
17-Feb-72	24.60
18-Feb-72	25.20
19-Feb-72	25.70
20-Feb-72	26.70
21-Feb-72	26.20
22-Feb-72	25.70
23-Feb-72	26.70
24-Feb-72	26.70
25-Feb-72	26.70
26-Feb-72	26.20
27-Feb-72	25.70
28-Feb-72	25.70
29-Feb-72	25.20
1-Mar-72	25.20
2-Mar-72	25.20
3-Mar-72	24.60
4-Mar-72	24.60
5-Mar-72	24.60
6-Mar-72	24.60
7-Mar-72	24.60
8-Mar-72	24.60
9-Mar-72	23.60
10-Mar-72	24.10
11-Mar-72	24.10
12-Mar-72	24.60
13-Mar-72	24.10
14-Mar-72	24.60
15-Mar-72	24.60
16-Mar-72	25.70
17-Mar-72	28.40
18-Mar-72	31.40
19-Mar-72	30.20
20-Mar-72	29.00
21-Mar-72	28.40
22-Mar-72	27.80
23-Mar-72	26.70
24-Mar-72	26.70
25-Mar-72	27.80
26-Mar-72	26.70
27-Mar-72	26.20
28-Mar-72	25.20
29-Mar-72	25.20
30-Mar-72	25.20
31-Mar-72	24.60
1-Apr-72	25.20
2-Apr-72	25.20
3-Apr-72	24.10
4-Apr-72	24.10
5-Apr-72	24.60
6-Apr-72	24.10
7-Apr-72	24.10
8-Apr-72	24.10
9-Apr-72	24.10
10-Apr-72	23.60
11-Apr-72	23.60
12-Apr-72	23.60
13-Apr-72	23.60
14-Apr-72	23.60
15-Apr-72	23.60
16-Apr-72	23.60
17-Apr-72	24.10
18-Apr-72	24.10
19-Apr-72	24.10
20-Apr-72	25.20
21-Apr-72	25.20
22-Apr-72	26.70
23-Apr-72	30.20
24-Apr-72	41.70
25-Apr-72	51.70
26-Apr-72	44.00
27-Apr-72	41.00
28-Apr-72	35.70
29-Apr-72	30.80
30-Apr-72	27.80
1-May-72	29.00
2-May-72	29.00
3-May-72	28.40
4-May-72	27.80
5-May-72	34.40
6-May-72	47.00
7-May-72	59.10
8-May-72	101.00
9-May-72	103.00
10-May-72	90.00
11-May-72	113.00
12-May-72	121.00
13-May-72	104.00
14-May-72	94.80
15-May-72	77.40
16-May-72	83.00
17-May-72	81.60
18-May-72	80.20
19-May-72	81.60
20-May-72	90.00
21-May-72	103.00
22-May-72	111.00
23-May-72	109.00
24-May-72	103.00
25-May-72	99.60
26-May-72	91.60
27-May-72	66.60
28-May-72	59.10
29-May-72	52.50
30-May-72	51.70
31-May-72	53.30
1-Jun-72	52.50
2-Jun-72	52.50
3-Jun-72	58.30
4-Jun-72	64.30
5-Jun-72	67.80
6-Jun-72	78.80
7-Jun-72	66.60
8-Jun-72	55.70
9-Jun-72	57.40
10-Jun-72	63.40
11-Jun-72	67.80
12-Jun-72	69.00
13-Jun-72	70.20
14-Jun-72	84.40
15-Jun-72	90.00
16-Jun-72	78.80
17-Jun-72	60.00
18-Jun-72	48.50
19-Jun-72	42.40
20-Jun-72	41.70
21-Jun-72	40.20
22-Jun-72	45.40
23-Jun-72	50.90
24-Jun-72	54.10
25-Jun-72	50.10
26-Jun-72	50.90
27-Jun-72	52.50
28-Jun-72	54.90
29-Jun-72	59.10
30-Jun-72	61.70
1-Jul-72	63.40
2-Jul-72	63.40
3-Jul-72	65.50
4-Jul-72	58.30
5-Jul-72	58.30
6-Jul-72	60.90
7-Jul-72	66.60
8-Jul-72	74.80
9-Jul-72	73.70
10-Jul-72	70.20
11-Jul-72	65.50
12-Jul-72	61.70
13-Jul-72	61.70
14-Jul-72	67.80
15-Jul-72	60.00
16-Jul-72	62.60
17-Jul-72	61.70
18-Jul-72	61.70
19-Jul-72	63.40
20-Jul-72	60.90
21-Jul-72	60.00
22-Jul-72	58.30
23-Jul-72	54.90
24-Jul-72	53.30
25-Jul-72	63.40
26-Jul-72	64.30
27-Jul-72	77.40
28-Jul-72	85.80
29-Jul-72	67.80
30-Jul-72	57.40
31-Jul-72	54.10
1-Aug-72	52.50
2-Aug-72	51.70
3-Aug-72	46.20
4-Aug-72	43.20
5-Aug-72	41.00
6-Aug-72	39.60
7-Aug-72	37.00
8-Aug-72	36.40
9-Aug-72	35.70
10-Aug-72	35.70
11-Aug-72	36.40
12-Aug-72	38.90
13-Aug-72	53.30
14-Aug-72	58.30
15-Aug-72	57.40
16-Aug-72	50.10
17-Aug-72	45.40
18-Aug-72	41.00
19-Aug-72	41.00
20-Aug-72	40.20
21-Aug-72	37.60
22-Aug-72	46.20
23-Aug-72	45.40
24-Aug-72	45.40
25-Aug-72	39.60
26-Aug-72	40.20
27-Aug-72	46.20
28-Aug-72	47.70
29-Aug-72	59.10
30-Aug-72	58.30
31-Aug-72	48.50
1-Sep-72	56.60
2-Sep-72	56.60
3-Sep-72	44.70
4-Sep-72	50.90
5-Sep-72	58.30
6-Sep-72	44.70
7-Sep-72	38.90
8-Sep-72	36.40
9-Sep-72	34.40
10-Sep-72	34.40
11-Sep-72	34.40
12-Sep-72	34.40
13-Sep-72	34.40
14-Sep-72	41.70
15-Sep-72	47.70
16-Sep-72	44.00
17-Sep-72	38.30
18-Sep-72	39.60
19-Sep-72	37.00
20-Sep-72	37.60
21-Sep-72	38.90
22-Sep-72	36.40
23-Sep-72	37.60
24-Sep-72	44.00
25-Sep-72	41.00
26-Sep-72	38.90
27-Sep-72	39.60
28-Sep-72	38.90
29-Sep-72	37.00
30-Sep-72	35.70
1-Oct-72	34.40
2-Oct-72	32.00
3-Oct-72	33.20
4-Oct-72	32.00
5-Oct-72	34.40
6-Oct-72	41.70
7-Oct-72	36.40
8-Oct-72	33.80
9-Oct-72	32.60
10-Oct-72	32.00
11-Oct-72	29.00
12-Oct-72	35.70
13-Oct-72	38.90
14-Oct-72	33.20
15-Oct-72	32.00
16-Oct-72	35.70
17-Oct-72	33.80
18-Oct-72	34.40
19-Oct-72	32.60
20-Oct-72	30.80
21-Oct-72	30.80
22-Oct-72	28.40
23-Oct-72	28.40
24-Oct-72	27.80
25-Oct-72	27.80
26-Oct-72	27.80
27-Oct-72	25.70
28-Oct-72	22.00
29-Oct-72	28.40
30-Oct-72	30.20
31-Oct-72	29.60
1-Nov-72	29.00
2-Nov-72	28.40
3-Nov-72	26.70
4-Nov-72	27.30
5-Nov-72	27.30
6-Nov-72	27.30
7-Nov-72	27.80
8-Nov-72	26.70
9-Nov-72	26.70
10-Nov-72	26.70
11-Nov-72	26.70
12-Nov-72	26.20
13-Nov-72	26.20
14-Nov-72	26.20
15-Nov-72	26.20
16-Nov-72	26.20
17-Nov-72	26.20
18-Nov-72	26.70
19-Nov-72	27.80
20-Nov-72	27.80
21-Nov-72	27.80
22-Nov-72	27.80
23-Nov-72	27.80
24-Nov-72	27.80
25-Nov-72	27.80
26-Nov-72	27.80
27-Nov-72	27.80
28-Nov-72	27.80
29-Nov-72	27.80
30-Nov-72	27.80
1-Dec-72	27.80
2-Dec-72	27.80
3-Dec-72	27.80
4-Dec-72	27.80
5-Dec-72	27.80
6-Dec-72	27.80
7-Dec-72	27.80
8-Dec-72	27.80
9-Dec-72	26.70
10-Dec-72	26.70
11-Dec-72	26.70
12-Dec-72	26.70
13-Dec-72	26.70
14-Dec-72	26.70
15-Dec-72	26.70
16-Dec-72	26.70
17-Dec-72	26.70
18-Dec-72	29.60
19-Dec-72	34.40
20-Dec-72	34.40
21-Dec-72	28.40
22-Dec-72	28.40
23-Dec-72	27.80
24-Dec-72	29.00
25-Dec-72	29.60
26-Dec-72	30.80
27-Dec-72	30.20
28-Dec-72	29.60
29-Dec-72	29.60
30-Dec-72	29.60
31-Dec-72	27.80
1-Jan-73	28.40
2-Jan-73	27.30
3-Jan-73	27.80
4-Jan-73	27.30
5-Jan-73	30.20
6-Jan-73	34.40
7-Jan-73	38.30
8-Jan-73	38.30
9-Jan-73	45.40
10-Jan-73	70.20
11-Jan-73	59.10
12-Jan-73	41.70
13-Jan-73	37.60
14-Jan-73	35.10
15-Jan-73	34.40
16-Jan-73	33.80
17-Jan-73	31.40
18-Jan-73	31.40
19-Jan-73	31.40
20-Jan-73	30.80
21-Jan-73	30.20
22-Jan-73	29.60
23-Jan-73	29.60
24-Jan-73	29.00
25-Jan-73	28.40
26-Jan-73	27.30
27-Jan-73	27.30
28-Jan-73	29.00
29-Jan-73	28.40
30-Jan-73	27.80
31-Jan-73	27.30
1-Feb-73	27.80
2-Feb-73	25.20
3-Feb-73	27.80
4-Feb-73	27.30
5-Feb-73	27.30
6-Feb-73	27.30
7-Feb-73	27.30
8-Feb-73	25.70
9-Feb-73	25.70
10-Feb-73	25.70
11-Feb-73	26.20
12-Feb-73	25.20
13-Feb-73	25.70
14-Feb-73	25.70
15-Feb-73	25.70
16-Feb-73	26.70
17-Feb-73	26.70
18-Feb-73	25.70
19-Feb-73	25.70
20-Feb-73	26.20
21-Feb-73	26.20
22-Feb-73	25.70
23-Feb-73	25.70
24-Feb-73	24.60
25-Feb-73	25.70
26-Feb-73	25.70
27-Feb-73	25.70
28-Feb-73	25.20
1-Mar-73	25.20
2-Mar-73	25.20
3-Mar-73	24.60
4-Mar-73	25.20
5-Mar-73	24.60
6-Mar-73	24.60
7-Mar-73	25.20
8-Mar-73	25.70
9-Mar-73	24.60
10-Mar-73	24.60
11-Mar-73	26.70
12-Mar-73	26.70
13-Mar-73	26.20
14-Mar-73	26.20
15-Mar-73	26.70
16-Mar-73	27.30
17-Mar-73	27.30
18-Mar-73	28.40
19-Mar-73	29.60
20-Mar-73	29.00
21-Mar-73	29.60
22-Mar-73	30.80
23-Mar-73	29.60
24-Mar-73	27.30
25-Mar-73	27.30
26-Mar-73	26.20
27-Mar-73	25.20
28-Mar-73	25.70
29-Mar-73	25.20
30-Mar-73	23.60
31-Mar-73	24.60
1-Apr-73	24.60
2-Apr-73	24.10
3-Apr-73	24.10
4-Apr-73	24.10
5-Apr-73	24.10
6-Apr-73	24.10
7-Apr-73	24.10
8-Apr-73	24.10
9-Apr-73	24.10
10-Apr-73	25.20
11-Apr-73	24.60
12-Apr-73	26.20
13-Apr-73	27.80
14-Apr-73	32.00
15-Apr-73	38.30
16-Apr-73	36.40
17-Apr-73	35.70
18-Apr-73	44.70
19-Apr-73	58.30
20-Apr-73	67.80
21-Apr-73	64.30
22-Apr-73	64.30
23-Apr-73	60.00
24-Apr-73	60.90
25-Apr-73	55.70
26-Apr-73	49.30
27-Apr-73	41.70
28-Apr-73	35.10
29-Apr-73	33.20
30-Apr-73	32.60
1-May-73	30.80
2-May-73	30.20
3-May-73	29.60
4-May-73	29.60
5-May-73	29.60
6-May-73	29.60
7-May-73	32.00
8-May-73	30.20
9-May-73	29.60
10-May-73	27.30
11-May-73	28.40
12-May-73	27.80
13-May-73	26.20
14-May-73	27.30
15-May-73	27.80
16-May-73	40.20
17-May-73	60.90
18-May-73	56.60
19-May-73	46.20
20-May-73	45.40
21-May-73	47.70
22-May-73	51.70
23-May-73	53.30
24-May-73	50.90
25-May-73	51.70
26-May-73	59.10
27-May-73	55.70
28-May-73	53.30
29-May-73	51.70
30-May-73	50.90
31-May-73	38.90
1-Jun-73	37.60
2-Jun-73	37.60
3-Jun-73	38.30
4-Jun-73	42.40
5-Jun-73	47.70
6-Jun-73	47.00
7-Jun-73	48.50
8-Jun-73	49.30
9-Jun-73	47.70
10-Jun-73	41.70
11-Jun-73	38.90
12-Jun-73	37.00
13-Jun-73	35.10
14-Jun-73	34.40
15-Jun-73	36.40
16-Jun-73	49.30
17-Jun-73	65.50
18-Jun-73	87.20
19-Jun-73	109.00
20-Jun-73	113.00
21-Jun-73	98.00
22-Jun-73	109.00
23-Jun-73	127.00
24-Jun-73	125.00
25-Jun-73	115.00
26-Jun-73	115.00
27-Jun-73	91.60
28-Jun-73	87.20
29-Jun-73	85.80
30-Jun-73	71.30
1-Jul-73	70.20
2-Jul-73	63.40
3-Jul-73	61.70
4-Jul-73	61.70
5-Jul-73	60.90
6-Jul-73	60.90
7-Jul-73	63.40
8-Jul-73	62.60
9-Jul-73	66.60
10-Jul-73	76.00
11-Jul-73	90.00
12-Jul-73	116.00
13-Jul-73	111.00
14-Jul-73	132.00
15-Jul-73	123.00
16-Jul-73	113.00
17-Jul-73	98.00
18-Jul-73	87.20
19-Jul-73	78.80
20-Jul-73	69.00
21-Jul-73	63.40
22-Jul-73	61.70
23-Jul-73	62.60
24-Jul-73	62.60
25-Jul-73	64.30
26-Jul-73	76.00
27-Jul-73	84.40
28-Jul-73	84.40
29-Jul-73	84.40
30-Jul-73	66.60
31-Jul-73	54.90
1-Aug-73	52.50
2-Aug-73	52.50
3-Aug-73	55.70
4-Aug-73	55.70
5-Aug-73	59.10
6-Aug-73	64.30
7-Aug-73	47.70
8-Aug-73	44.00
9-Aug-73	41.70
10-Aug-73	41.70
11-Aug-73	43.20
12-Aug-73	41.70
13-Aug-73	47.70
14-Aug-73	52.50
15-Aug-73	54.90
16-Aug-73	57.40
17-Aug-73	54.90
18-Aug-73	45.40
19-Aug-73	41.70
20-Aug-73	40.20
21-Aug-73	40.20
22-Aug-73	38.90
23-Aug-73	39.60
24-Aug-73	46.20
25-Aug-73	64.30
26-Aug-73	67.80
27-Aug-73	63.40
28-Aug-73	61.70
29-Aug-73	65.50
30-Aug-73	57.40
31-Aug-73	55.70
1-Sep-73	53.30
2-Sep-73	49.30
3-Sep-73	47.00
4-Sep-73	43.20
5-Sep-73	42.40
6-Sep-73	41.00
7-Sep-73	39.60
8-Sep-73	39.60
9-Sep-73	36.40
10-Sep-73	35.70
11-Sep-73	37.60
12-Sep-73	44.00
13-Sep-73	55.70
14-Sep-73	70.20
15-Sep-73	63.40
16-Sep-73	53.30
17-Sep-73	50.90
18-Sep-73	52.50
19-Sep-73	51.70
20-Sep-73	47.70
21-Sep-73	41.70
22-Sep-73	38.30
23-Sep-73	37.00
24-Sep-73	40.20
25-Sep-73	49.30
26-Sep-73	44.70
27-Sep-73	38.30
28-Sep-73	35.10
29-Sep-73	35.10
30-Sep-73	35.10
1-Oct-73	50.90
2-Oct-73	60.90
3-Oct-73	60.00
4-Oct-73	42.40
5-Oct-73	44.00
6-Oct-73	43.20
7-Oct-73	42.40
8-Oct-73	35.10
9-Oct-73	33.80
10-Oct-73	33.80
11-Oct-73	33.80
12-Oct-73	33.20
13-Oct-73	32.60
14-Oct-73	39.80
15-Oct-73	30.20
16-Oct-73	29.00
17-Oct-73	29.00
18-Oct-73	29.00
19-Oct-73	30.20
20-Oct-73	31.40
21-Oct-73	30.20
22-Oct-73	32.60
23-Oct-73	32.60
24-Oct-73	33.20
25-Oct-73	30.20
26-Oct-73	29.00
27-Oct-73	28.40
28-Oct-73	30.80
29-Oct-73	35.10
30-Oct-73	41.70
31-Oct-73	60.90
1-Nov-73	40.20
2-Nov-73	35.70
3-Nov-73	33.80
4-Nov-73	30.20
5-Nov-73	29.60
6-Nov-73	31.40
7-Nov-73	35.10
8-Nov-73	35.10
9-Nov-73	32.00
10-Nov-73	31.40
11-Nov-73	30.20
12-Nov-73	27.80
13-Nov-73	29.00
14-Nov-73	29.00
15-Nov-73	27.30
16-Nov-73	26.20
17-Nov-73	27.30
18-Nov-73	28.40
19-Nov-73	28.40
20-Nov-73	28.40
21-Nov-73	28.40
22-Nov-73	28.40
23-Nov-73	28.40
24-Nov-73	27.80
25-Nov-73	27.80
26-Nov-73	28.40
27-Nov-73	29.00
28-Nov-73	29.00
29-Nov-73	29.00
30-Nov-73	28.40
1-Dec-73	29.60
2-Dec-73	35.70
3-Dec-73	29.60
4-Dec-73	28.40
5-Dec-73	29.00
6-Dec-73	27.80
7-Dec-73	27.80
8-Dec-73	27.80
9-Dec-73	28.40
10-Dec-73	27.80
11-Dec-73	27.80
12-Dec-73	27.80
13-Dec-73	27.30
14-Dec-73	27.30
15-Dec-73	27.80
16-Dec-73	28.40
17-Dec-73	27.80
18-Dec-73	27.80
19-Dec-73	27.80
20-Dec-73	27.80
21-Dec-73	32.00
22-Dec-73	27.80
23-Dec-73	27.80
24-Dec-73	27.80
25-Dec-73	28.40
26-Dec-73	29.00
27-Dec-73	28.40
28-Dec-73	28.40
29-Dec-73	27.80
30-Dec-73	28.40
31-Dec-73	28.40
1-Jan-74	28.40
2-Jan-74	28.40
3-Jan-74	28.40
4-Jan-74	27.80
5-Jan-74	27.30
6-Jan-74	26.70
7-Jan-74	25.70
8-Jan-74	25.20
9-Jan-74	25.20
10-Jan-74	25.20
11-Jan-74	25.70
12-Jan-74	25.70
13-Jan-74	25.70
14-Jan-74	25.70
15-Jan-74	25.70
16-Jan-74	25.20
17-Jan-74	25.20
18-Jan-74	24.60
19-Jan-74	25.20
20-Jan-74	26.20
21-Jan-74	25.70
22-Jan-74	25.70
23-Jan-74	25.20
24-Jan-74	25.70
25-Jan-74	24.60
26-Jan-74	25.20
27-Jan-74	25.20
