 -1.40 -2.59 -1.38 -0.27 -0.75  0.63  1.09  0.88  0.95  0.98
 -0.77 -0.33 -2.15 -2.50 -1.36 -0.48 -2.05  1.46  1.13  2.85
  2.67  2.71  1.30  0.88  0.07  1.47 -1.04 -1.02  2.03  2.54
  0.23 -0.49  0.87 -0.61 -0.20 -0.98 -0.78 -0.80 -0.86 -1.72
 -0.15  1.15  2.46  0.37 -0.80 -0.49 -0.50 -0.07 -1.92 -1.00
 -2.16 -0.04 -1.91 -0.43  0.32  0.48  0.13  2.26  0.73 -0.10
  1.47  0.89  0.53  0.20  0.70  0.27 -0.39  0.07 -0.89 -0.37
  0.75  1.24  0.62  0.54  0.23 -1.05  0.66 -0.25  0.63 -0.91
  0.21 -0.24 -0.05 -0.85 -1.55 -0.40 -1.82 -0.81 -0.28 -1.06
 -0.82  0.51 -0.80 -0.24 -0.51  1.21  0.81 -0.75 -1.29 -2.26

 
