date time rate error
2006-06-01 00:10:00  1403.0  8.6
2006-06-01 00:20:00  1426.0  13.2  
2006-06-01 00:30:00  1377.0  14.8  
2006-06-01 00:40:00  1405.0  14.6  
2006-06-01 00:50:00  1364.0  7.2  
2006-06-01 01:00:00  1399.0  10.5  
2006-06-01 01:10:00  1372.0  10.6  
2006-06-01 01:20:00  1475.0  9.699999999999999  
2006-06-01 01:30:00  1318.0  13.1  
2006-06-01 01:40:00  1378.0  11.4  
2006-06-01 01:50:00  1454.0  6.1  
2006-06-01 02:00:00  1399.0  5.9  
2006-06-01 02:10:00  1399.0  8.0  
2006-06-01 02:20:00  1351.0  11.5  
2006-06-01 02:30:00  1396.0  8.699999999999999  
2006-06-01 02:40:00  1346.0  13.3  
2006-06-01 02:50:00  1391.0  9.5  
2006-06-01 03:00:00  1382.0  12.2  
2006-06-01 03:10:00  1402.0  9.199999999999999  
2006-06-01 03:20:00  1415.0  8.0  
2006-06-01 03:30:00  1421.0  12.7  
2006-06-01 03:40:00  1354.0  6.7  
2006-06-01 03:50:00  1313.0  8.300000000000001  
2006-06-01 04:00:00  1350.0  8.9  
2006-06-01 04:10:00  1391.0  8.800000000000002  
2006-06-01 04:20:00  1371.0  5.9  
2006-06-01 04:30:00  1378.0  16.3  
2006-06-01 04:40:00  1332.0  12.1  
2006-06-01 04:50:00  1390.0  14.9  
2006-06-01 05:00:00  1393.0  15.5  
2006-06-01 05:10:00  1410.0  12.2  
2006-06-01 05:20:00  1315.0  10.4  
2006-06-01 05:30:00  1409.0  11.1  
2006-06-01 05:40:00  1394.0  11.7  
2006-06-01 05:50:00  1407.0  9.0  
2006-06-01 06:00:00  1482.0  8.199999999999999  
2006-06-01 06:10:00  1389.0  11.7  
2006-06-01 06:20:00  1398.0  10.9  
2006-06-01 06:30:00  1416.0  8.300000000000001  
2006-06-01 06:40:00  1401.0  10.0  
2006-06-01 06:50:00  1447.0  12.0  
2006-06-01 07:00:00  1385.0  9.800000000000001  
2006-06-01 07:10:00  1405.0  12.7  
2006-06-01 07:20:00  1462.0  13.4
2006-06-01 07:30:00  1427.0  10.8  
2006-06-01 07:40:00  1430.0  13.5  
2006-06-01 07:50:00  1361.0  11.7  
2006-06-01 08:00:00  1402.0  11.9  
2006-06-01 08:10:00  1435.0  11.1  
2006-06-01 08:20:00  1375.0  10.8  
2006-06-01 08:30:00  1399.0  12.9  
2006-06-01 08:40:00  1422.0  17.6  
2006-06-01 08:50:00  1323.0  11.0  
2006-06-01 09:00:00  1392.0  14.9  
2006-06-01 09:10:00  1384.0  10.0  
2006-06-01 09:20:00  1417.0  13.7  
2006-06-01 09:30:00  1356.0  12.5  
2006-06-01 09:40:00  1382.0  7.6  
2006-06-01 09:50:00  1389.0  16.4  
2006-06-01 10:00:00  1414.0  14.9  
2006-06-01 10:10:00  1389.0  6.3  
2006-06-01 10:20:00  1379.0  8.800000000000002  
2006-06-01 10:30:00  1321.0  9.6  
2006-06-01 10:40:00  1404.0  13.1  
2006-06-01 10:50:00  1446.0  7.1  
2006-06-01 11:00:00  1272.0  7.5  
2006-06-01 11:10:00  1385.0  10.7  
2006-06-01 11:20:00  1401.0  10.4  
2006-06-01 11:30:00  1339.0  8.9  
2006-06-01 11:40:00  1432.0  8.300000000000001  
2006-06-01 11:50:00  1401.0  10.7  
2006-06-01 12:00:00  1384.0  14.1  
2006-06-01 12:10:00  1425.0  5.5  
2006-06-01 12:20:00  1409.0  6.0  
2006-06-01 12:30:00  1359.0  8.800000000000002  
2006-06-01 12:40:00  1446.0  11.3  
2006-06-01 12:50:00  1426.0  10.3  
2006-06-01 13:00:00  1356.0  6.7  
2006-06-01 13:10:00  1365.0  11.8  
2006-06-01 13:20:00  1390.0  10.5  
2006-06-01 13:30:00  1346.0  10.2  
2006-06-01 13:40:00  1370.0  12.9  
2006-06-01 13:50:00  1387.0  8.5  
2006-06-01 14:00:00  1439.0  9.6  
2006-06-01 14:10:00  1371.0  7.0  
2006-06-01 14:20:00  1372.0  8.300000000000001  
2006-06-01 14:30:00  1341.0  8.5
2006-06-01 14:40:00  1403.0  11.2  
2006-06-01 14:50:00  1381.0  6.9  
2006-06-01 15:00:00  1417.0  16.9  
2006-06-01 15:10:00  1353.0  10.9  
2006-06-01 15:20:00  1408.0  8.9  
2006-06-01 15:30:00  1397.0  7.8  
2006-06-01 15:40:00  1382.0  11.9  
2006-06-01 15:50:00  1351.0  14.4  
2006-06-01 16:00:00  1396.0  14.0  
2006-06-01 16:10:00  1400.0  12.1  
2006-06-01 16:20:00  1347.0  7.4  
2006-06-01 16:30:00  1383.0  11.1  
2006-06-01 16:40:00  1443.0  8.6  
2006-06-01 16:50:00  1349.0  10.7  
2006-06-01 17:00:00  1416.0  14.4  
2006-06-01 17:10:00  1341.0  11.3  
2006-06-01 17:20:00  1441.0  9.800000000000001  
2006-06-01 17:30:00  1365.0  6.7  
2006-06-01 17:40:00  1405.0  13.0  
2006-06-01 17:50:00  1422.0  10.2  
2006-06-01 18:00:00  1362.0  8.1  
2006-06-01 18:10:00  1408.0  9.800000000000001  
2006-06-01 18:20:00  1339.0  11.3  
2006-06-01 18:30:00  1398.0  9.5  
2006-06-01 18:40:00  1333.0  10.4  
2006-06-01 18:50:00  1415.0  6.7  
2006-06-01 19:00:00  1421.0  11.6  
2006-06-01 19:10:00  1362.0  9.9  
2006-06-01 19:20:00  1446.0  12.2  
2006-06-01 19:30:00  1357.0  14.1  
2006-06-01 19:40:00  1471.0  11.7  
2006-06-01 19:50:00  1409.0  7.4  
2006-06-01 20:00:00  1376.0  14.3  
2006-06-01 20:10:00  1428.0  11.6  
2006-06-01 20:20:00  1404.0  8.800000000000002  
2006-06-01 20:30:00  1301.0  9.300000000000001  
2006-06-01 20:40:00  1393.0  12.0  
2006-06-01 20:50:00  1352.0  9.1  
2006-06-01 21:00:00  1390.0  16.1  
2006-06-01 21:10:00  1376.0  11.9  
2006-06-01 21:20:00  1356.0  12.1  
2006-06-01 21:30:00  1375.0  8.9  
2006-06-01 21:40:00  1440.0  7.2
2006-06-01 21:50:00  1353.0  9.0  
2006-06-01 22:00:00  1402.0  8.9  
2006-06-01 22:10:00  1421.0  11.8  
2006-06-01 22:20:00  1392.0  9.300000000000001  
2006-06-01 22:30:00  1365.0  13.7  
2006-06-01 22:40:00  1405.0  11.6  
2006-06-01 22:50:00  1377.0  13.9  
2006-06-01 23:00:00  1422.0  12.7  
2006-06-01 23:10:00  1409.0  16.3  
2006-06-01 23:20:00  1425.0  9.699999999999999  
2006-06-01 23:30:00  1376.0  13.7  
2006-06-01 23:40:00  1372.0  16.0  
2006-06-01 23:50:00  1412.0  10.3
2006-06-02 00:00:00  1431.0  10.4
2006-06-02 00:10:00  1410.0  13.7  
2006-06-02 00:20:00  1403.0  12.5  
2006-06-02 00:30:00  1432.0  14.0  
2006-06-02 00:40:00  1401.0  10.4  
2006-06-02 00:50:00  1443.0  10.3  
2006-06-02 01:00:00  1420.0  8.5  
2006-06-02 01:10:00  1422.0  10.3  
2006-06-02 01:20:00  1416.0  10.0  
2006-06-02 01:30:00  1429.0  8.9  
2006-06-02 01:40:00  1377.0  14.2  
2006-06-02 01:50:00  1406.0  9.4  
2006-06-02 02:00:00  1342.0  8.5  
2006-06-02 02:10:00  1331.0  14.4  
2006-06-02 02:20:00  1380.0  7.7  
2006-06-02 02:30:00  1311.0  13.8  
2006-06-02 02:40:00  1319.0  13.3  
2006-06-02 02:50:00  1402.0  6.3  
2006-06-02 03:00:00  1379.0  11.3  
2006-06-02 03:10:00  1420.0  13.9  
2006-06-02 03:20:00  1441.0  11.7  
2006-06-02 03:30:00  1326.0  7.1  
2006-06-02 03:40:00  1414.0  13.9  
2006-06-02 03:50:00  1397.0  11.9  
2006-06-02 04:00:00  1397.0  7.2  
2006-06-02 04:10:00  1399.0  8.4  
2006-06-02 04:20:00  1407.0  12.8  
2006-06-02 04:30:00  1395.0  9.6  
2006-06-02 04:40:00  1415.0  10.1  
2006-06-02 04:50:00  1352.0  13.5
2006-06-02 05:00:00  1439.0  8.800000000000002  
2006-06-02 05:10:00  1414.0  12.8  
2006-06-02 05:20:00  1446.0  9.699999999999999  
2006-06-02 05:30:00  1402.0  5.0  
2006-06-02 05:40:00  1395.0  5.5  
2006-06-02 05:50:00  1389.0  13.9  
2006-06-02 06:00:00  1469.0  7.0  
2006-06-02 06:10:00  1354.0  8.0  
2006-06-02 06:20:00  1398.0  9.300000000000001  
2006-06-02 06:30:00  1420.0  6.3  
2006-06-02 06:40:00  1363.0  15.0  
2006-06-02 06:50:00  1332.0  13.2  
2006-06-02 07:00:00  1370.0  11.9  
2006-06-02 07:10:00  1320.0  9.0
2006-06-02 07:20:00  1390.0  10.0  
2006-06-02 07:30:00  1457.0  13.3  
2006-06-02 07:40:00  1381.0  10.1  
2006-06-02 07:50:00  1403.0  13.1  
2006-06-02 08:00:00  1424.0  12.2  
2006-06-02 08:10:00  1438.0  12.5  
2006-06-02 08:20:00  1341.0  14.0  
2006-06-02 08:30:00  1377.0  10.4  
2006-06-02 08:40:00  1383.0  6.4  
2006-06-02 08:50:00  1426.0  9.9  
2006-06-02 09:00:00  1406.0  6.0  
2006-06-02 09:10:00  1400.0  10.2  
2006-06-02 09:20:00  1337.0  13.5  
2006-06-02 09:30:00  1393.0  13.0  
2006-06-02 09:40:00  1395.0  10.3  
2006-06-02 09:50:00  1447.0  7.0  
2006-06-02 10:00:00  1332.0  8.6  
2006-06-02 10:10:00  1392.0  9.800000000000001  
2006-06-02 10:20:00  1371.0  8.9  
2006-06-02 10:30:00  1371.0  12.6  
2006-06-02 10:40:00  1335.0  15.0  
2006-06-02 10:50:00  1327.0  9.199999999999999  
2006-06-02 11:00:00  1375.0  11.3  
2006-06-02 11:10:00  1416.0  11.8  
2006-06-02 11:20:00  1352.0  8.1  
2006-06-02 11:30:00  1365.0  7.4  
2006-06-02 11:40:00  1343.0  13.3  
2006-06-02 11:50:00  1391.0  12.0  
2006-06-02 12:00:00  1314.0  9.800000000000001  
2006-06-02 12:10:00  1359.0  9.6  
2006-06-02 12:20:00  1385.0  7.9  
