date time rate error
2006-08-08 00:00:00  163.0  7.7
2006-08-08 00:01:00  137.0  3.9  
2006-08-08 00:02:00  136.0  4.2  
2006-08-08 00:03:00  136.0  3.3  
2006-08-08 00:04:00  149.0  3.8  
2006-08-08 00:05:00  138.0  6.0  
2006-08-08 00:06:00  115.0  3.9  
2006-08-08 00:07:00  130.0  3.9  
2006-08-08 00:08:00  140.0  1.2  
2006-08-08 00:09:00  131.0  6.0  
2006-08-08 00:10:00  124.0  4.2  
2006-08-08 00:11:00  140.0  4.6  
2006-08-08 00:12:00  142.0  3.7  
2006-08-08 00:13:00  159.0  5.1  
2006-08-08 00:14:00  130.0  3.1  
2006-08-08 00:15:00  145.0  4.9  
2006-08-08 00:16:00  130.0  4.2  
2006-08-08 00:17:00  146.0  5.9  
2006-08-08 00:18:00  144.0  4.3  
2006-08-08 00:19:00  155.0  3.4  
2006-08-08 00:20:00  135.0  3.4  
2006-08-08 00:21:00  131.0  3.9  
2006-08-08 00:22:00  150.0  5.6  
2006-08-08 00:23:00  126.0  4.4  
2006-08-08 00:24:00  140.0  2.3  
2006-08-08 00:25:00  124.0  5.3  
2006-08-08 00:26:00  129.0  3.3  
2006-08-08 00:27:00  159.0  5.4  
2006-08-08 00:28:00  116.0  3.1  
2006-08-08 00:29:00  132.0  5.7  
2006-08-08 00:30:00  133.0  3.8  
2006-08-08 00:31:00  130.0  4.2  
2006-08-08 00:32:00  135.0  5.7  
2006-08-08 00:33:00  143.0  5.9  
2006-08-08 00:34:00  128.0  2.6  
2006-08-08 00:35:00  153.0  5.8  
2006-08-08 00:36:00  127.0  7.9  
2006-08-08 00:37:00  147.0  3.6  
2006-08-08 00:38:00  141.0  7.5  
2006-08-08 00:39:00  133.0  2.3  
2006-08-08 00:40:00  158.0  6.4  
2006-08-08 00:41:00  140.0  4.5  
2006-08-08 00:42:00  128.0  6.8  
2006-08-08 00:43:00  152.0  5.1  
2006-08-08 00:44:00  120.0  4.9  
2006-08-08 00:45:00  140.0  3.3  
2006-08-08 00:46:00  130.0  5.2  
2006-08-08 00:47:00  144.0  6.7  
2006-08-08 00:48:00  130.0  5.8  
2006-08-08 00:49:00  141.0  4.3  
2006-08-08 00:50:00  125.0  4.0  
2006-08-08 00:51:00  129.0  4.7  
2006-08-08 00:52:00  123.0  3.8  
2006-08-08 00:53:00  125.0  5.0  
2006-08-08 00:54:00  141.0  4.5  
2006-08-08 00:55:00  124.0  2.5  
2006-08-08 00:56:00  146.0  1.2  
2006-08-08 00:57:00  129.0  4.1  
2006-08-08 00:58:00  126.0  1.7  
