    -0.1643 0.75935     Percentage relative price changes of DJAO2.DAT
    -0.5212 -0.4400
    0.22062 -0.8331
    -0.3714 0.53790
    -0.3728 0.27006
    -0.4990 -1.4381
    0.02786 -0.4176
    0.89136 0.52293
    0.33130 -0.1648
    -0.4953 -1.3104
    0.49778 -0.4861
    -0.0825 -0.0525
    -0.4957 1.20361
    -1.0240 -0.0727
    -1.0906 0.05716
    0.28272 -0.3064
    -0.1973 0.48455
    0.08474 0.92813
    0.70561 -0.1798
    -0.0560 -0.0360
          0 0.46851
    -0.3084 0.66618
    0.73136 0.42252
    -0.0837 0.21797
    0.25153 1.08750
    0.33454 1.01576
    -0.4167 0.18327
    0.02790 0.18294
    0.22315 0.67120
          0 -0.5784
    0.27831 0.52268
    0.52733 1.14784
    0.22087 0.58680
    0.33057 0.54963
    -0.1922 -0.4795
    0.27510 -1.1467
    -0.2469 0.42403
    0.35753 0.04853
    0.68511 -0.7034
    -0.0544 0.42991
    -0.1906 0.61292
    0.62755 0.38679
    -0.1898 1.72903
    0.32599 0.95634
    0.13539 -0.3329
    -0.9734 -0.7951
    -1.0103 -0.3225
    0.49655 -1.0325
    0.13724 -1.2356
    -0.2192 -0.1655
    0.65934 -0.3852
    -0.0545 0.46502
    0.60076 1.05242
    -0.1628 0.42912
    0.89722 0.04320
    -0.1886 0.98377
    -0.5129 0.17583
    0.24423 -1.1764
    -0.6497 -1.6273
    0.10899 -1.9372
    0.38105 1.13455
    -0.0542 0.47234
    -0.0542 0.05386
    -0.1628 -1.6054
    0.16313 -0.0447
    0.35287 -0.1990
    0.13524 2.08935
    0.05402 0.00488
    0.16198 0.30770
    0.24258 0.98359
    0.40333 1.06562
    -0.1071 -0.0143
    0.29490 -0.5153
    0.61480 0.46045
    -0.5579 -0.3771
    -0.6946 -0.8003
    0.24213 0.23672
    0.69779 0.26026
    0.07995 -0.2019
    -0.2663 -0.4335
    0.45393 -0.6676
    -0.1063 0.75978
    0.47897 0.98607
    0.47669 1.80451
    -0.4744 1.29766
    -0.5031 0.88651
    0.71865 0.03220
    0.39640 0.87844
    0.13161 0.31458
    0.44689 -0.6499
    1.17770 0.57639
    -0.4138 0.36841
    -0.0259 -0.5030
    -0.1818 -0.8243
    0.65070 1.32721
    0.07757 1.44126
          0 -0.2725
    0.36175 0.72129
    0.20597 0.80064
    0.56526 -0.7016
    -0.0255 -1.1465
    -0.4600 -0.1168
    0.79589 1.29618
    0.48395 0.40876
    0.83650 2.25231
    -0.3519 -0.0302
    0.30272 0.08657
    -0.2012 1.23264
    -2.4445 -0.3332
    0.90415 -2.2162
          0 1.06527
    0.66564 -1.4964
    -0.9409 -1.6116
          0 0.31777
    0.23106 -0.1249
    0.61475 -0.2054
    0.22912 0.67144
    -0.3556 -0.3601
