 -1.03 -1.09 -0.47 -2.07 -1.52  2.27  3.14  0.26 -1.78 -1.82
 -2.81  0.11  3.22  1.92  0.06 -3.48 -2.37 -0.34  0.43  1.97
  2.01 -2.39 -0.94 -0.67 -1.25  0.05 -1.32  0.52 -1.15  0.40
  0.80  2.09 -0.46 -2.66 -1.95 -0.84 -0.51  0.82 -1.62 -0.16
  0.48 -0.36 -0.55  1.54  2.83  2.68 -0.57  0.54  4.70  1.90
  1.23 -0.40  1.20 -2.02  1.97 -0.93 -0.12 -2.34 -4.42  0.10
  1.06  0.06 -3.25  0.21  2.59  4.48 -0.92 -1.55  0.77  0.34
 -3.27 -3.84  0.53  4.73  5.84  1.24 -3.62  0.59  1.04  3.56
 -0.63 -2.09 -1.38  4.42  3.86  0.03 -2.11 -0.18  4.13  2.67
  2.73  2.02  0.15  1.28  3.49 -0.73 -0.28 -0.84  1.37 -0.34

