Mean monthly temperature, 1907-1972
   33.3     46.0    43.0     55.0      51.8   57.5    74.8    75.6   66.3    46.2   37.8    37.6
   35.6     35.2    48.1     50.0      46.8   64.6    81.0    74.9   64.9    45.5   41.4    31.6
   40.0     38.4    40.8     52.8      58.2   72.1    76.3    76.0   64.8    52.6   43.6    27.2
   30.1     36.2    50.2     56.0      66.0   72.7    78.1    77.0   65.7    54.4   45.0    39.1
   38.1     33.4    46.8     48.0      56.0   70.0    77.2    75.0   64.3    52.6   39.6    29.3
   29.2     42.9    44.3     48.5      55.5   68.0    74.1    78.2   65.2    53.4   46.1    45.7
   29.4     33.4    41.9     52.4      59.9   64.5    71.2    73.4   66.8    52.8   44.4    32.0
   38.6     38.7    48.2     51.9      62.3   66.6    79.0    78.2   65.9    55.1   46.4    29.8
   32.8     39.6    45.5     51.4      54.2   65.9    75.2    77.8   63.5    55.6   43.0    37.8
   26.4     36.6    47.6     53.4      56.3   66.6    79.5    76.4   64.7    49.4   37.2    29.2
   20.4     35.2    36.2     46.8      54.5   69.6    80.4    75.4   65.9    59.6   47.6    38.5
   34.2     34.2    42.6     47.1      55.2   73.1    72.8    69.4   63.8    54.8   28.0    29.6
   34.2     34.4    40.8     53.1      63.9   71.8    79.4    76.7   66.4    49.4   39.6    33.9
   36.6     38.0    42.4     49.6      61.1   68.4    78.1    74.4   65.6    51.2   40.5    31.0
   30.0     42.6    50.8     53.4      62.3   76.8    78.4    75.9   62.5    51.5   50.0    35.0
   26.8     34.8    45.0     44.6      64.0   72.8    77.7    73.0   69.8    53.2   42.3    44.0
   38.4     31.2    42.6     50.0      59.8   62.8    78.4    73.3   65.2    50.2   44.9    31.0
   24.8     44.6    39.4     52.1      65.7   69.8    77.4    72.4   66.6    57.0   40.8    26.6
   32.2     37.6    41.6     52.4      63.4   69.3    77.1    72.2   65.2    52.8   40.0    33.6
   33.0     45.9    47.1     53.6      62.2   74.4    76.6    75.4   62.3    55.2   48.0    32.4
   36.3     38.8    40.7     49.2      65.4   70.8    78.6    74.4   60.5    53.9   47.6    31.6
   33.0     37.0    48.5     50.5      63.5   70.9    78.6    74.0   64.4    48.4   40.9    28.0
   30.6     33.0    45.7     46.8      54.5   68.4    79.6    76.9   64.9    54.8   38.1    41.4
   28.0     44.3    44.9     50.6      52.1   73.0    77.6    76.8   66.4    49.5   37.9    27.4
   34.5     39.9    39.8     53.4      63.6   71.0    82.4    77.1   61.4    54.6   35.4    25.6
   29.6     32.5    44.9     49.2      59.4   70.4    77.3    73.8   66.5    51.9   45.6    26.6
   24.4     19.3    44.0     49.0      51.8   69.2    81.2    75.8   65.1    57.2   40.8    36.4
   37.4     42.4    51.8     55.4      65.0   65.2    78.2    77.5   66.7    60.5   43.4    33.5
   32.5     39.8    39.7     48.0      57.6   69.2    75.2    76.2   69.8    51.0   36.1    32.0
   33.4     37.0    44.2     54.4      61.1   79.0    79.0    75.1   62.4    50.1   39.3    30.5
   11.2     32.6    41.9     48.2      62.8   67.6    78.8    77.8   68.6    54.2   45.8    36.5
   36.9     35.8    39.6     50.2      55.8   68.9    76.8    74.2   67.2    51.0   35.1    35.2
   32.0     30.5    44.4     54.6      61.0   68.8    77.0    76.4   65.0    51.8   42.6    39.0
   35.2     39.1    45.8     52.8      65.2   74.8    78.1    78.2   63.4    55.0   38.6    35.0
   36.3     37.3    45.4     46.7      63.0   68.4    71.8    72.2   61.2    49.7   45.1    35.6
   36.8     33.6    41.0     48.1      55.4   68.6    81.5    78.2   65.2    56.9   43.2    37.4
   34.6     39.7    47.7     59.0      62.4   66.6    79.2    75.2   69.6    56.6   42.9    37.2
   30.6     36.0    42.8     51.2      62.0   65.0    77.1    75.6   67.2    55.9   39.8    34.2
   35.0     37.2    41.9     52.6      62.2   68.6    81.4    76.0   66.7    59.2   44.8    34.8
   34.2     37.4    40.2     54.8      60.2   71.8    78.3    76.8   64.8    48.5   38.4    37.2
   30.7     42.7    46.8     51.0      64.4   66.8    75.8    73.4   68.6    56.0   36.4    31.8
   34.7     35.4    39.2     51.3      59.4   67.2    77.4    74.7   68.0    55.0   41.6    32.9
   14.5     29.7    43.5     54.6      62.5   70.5    78.1    74.4   70.5    52.1   48.0    35.0
   32.7     41.7    44.7     56.1      59.2   71.3    79.7    76.4   66.2    57.1   46.3    40.4
   34.5     39.5    43.2     51.7      60.7   69.0    79.0    74.7   68.6    50.7   41.3    31.3
   30.7     37.9    37.5     53.3      62.7   67.2    78.3    78.2   67.8    59.1   37.2    35.7
   42.1     38.4    44.2     50.6      52.6   67.2    81.5    75.8   67.7    54.7   46.8    33.8
   37.3     44.0    40.8     56.2      65.1   67.6    78.8    72.4   65.7    54.6   44.0    33.3
   24.4     34.4    41.5     48.2      56.8   71.7    74.7    77.1   66.3    55.3   40.7    36.0
   37.9     33.2    45.5     49.5      60.2   69.8    75.1    72.6   67.1    52.9   36.6    31.3
