COPPERMINE MONTHLY TEMPERATURE,2200900 CELSIUS,1933-1976                                       
 -28.5 -32.1 -28.1 -20.0 -06.1  02.0  08.0  10.2  02.7 -09.5 -25.8 -31.6    
 -33.2 -25.5 -26.1 -19.1 -05.3  01.7  09.5  05.8 -01.1 -08.2 -19.6 -22.9    
 -30.5 -25.0 -27.7 -19.8 -07.5  05.2  11.1  08.7  02.3 -08.0 -24.0 -29.1    
 -32.9 -34.3 -27.9 -19.7 -08.3  04.0  09.2  07.0  00.2 -14.1 -20.5 -30.0    
 -27.2 -28.2 -23.7 -14.5 -06.4  04.8  09.3  05.0  02.5 -05.0 -18.9 -28.9    
 -26.7 -27.9 -23.7 -18.6 -04.1  03.3  10.5  07.2  07.4 -04.8 -16.2 -22.6    
 -28.5 -31.3 -29.0 -11.5 -02.2  03.6  08.3  08.2  00.1 -10.6 -20.3 -21.4    
 -21.0 -24.8 -22.1 -13.2 -05.7  00.6  09.3  07.7  06.4 -04.5 -18.2 -28.7    
 -29.3 -24.8 -27.9 -20.4 -05.1  04.3  12.7  07.1 -00.3 -11.8 -25.6 -26.5    
 -24.0 -32.0 -23.8 -19.7 -02.8  02.5  09.8  07.0  02.1 -02.8 -19.7 -26.1    
 -27.1 -26.7 -25.6 -13.5 -05.8  06.1  08.5  10.7  02.8 -02.6 -13.1 -26.0    
 -24.2 -28.8 -23.8 -10.8 -06.3  06.2  07.9  08.0  02.3 -04.3 -17.9 -20.6    
 -26.6 -27.0 -25.4 -22.7 -06.6  03.9  09.3  08.8  00.6 -04.4 -20.5 -27.2    
 -30.9 -35.6 -22.2 -15.5 -03.2  04.0  09.8  10.8  00.8 -09.6 -20.0 -29.4    
 -30.3 -30.3 -23.0 -18.0 -08.4  00.9  07.0  04.9  01.7 -04.2 -19.8 -24.7    
 -26.8 -28.4 -26.6 -19.7 -04.1  04.6  11.0  09.6  02.8 -06.2 -20.1 -30.4    
 -29.2 -32.4 -22.5 -16.2 -08.0 -00.2  06.8  10.0  05.5 -05.7 -15.1 -22.7    
 -32.1 -31.0 -22.8 -18.0 -05.2  03.4  08.3  06.4  03.8 -08.3 -19.7 -26.0    
 -29.1 -30.8 -30.0 -19.5 -04.1  02.4  07.5  09.8  03.3 -07.6 -21.1 -27.6    
 -31.8 -35.3 -26.3 -11.6  00.0  04.7  08.7  05.8  00.3 -06.0 -17.3 -21.5    
 -31.1 -27.5 -22.7 -12.7 -03.7  03.9  09.8  10.2  04.1 -04.7 -17.2 -25.7    
 -30.2 -29.2 -22.1 -21.3 -06.0  01.7  08.8  13.4  03.9 -07.7 -16.5 -27.8    
 -28.9 -34.3 -31.0 -15.2 -06.2  04.3  11.1  08.0  02.8 -03.2 -23.7 -28.3    
 -27.7 -32.6 -26.3 -16.8 -08.7  03.7  10.1  06.5  01.0 -10.2 -20.3 -27.3    
 -26.0 -33.2 -23.7 -18.1 -06.8  01.0  06.7  10.6  03.1 -05.2 -20.6 -32.7    
 -24.5 -34.7 -26.8 -21.8 -05.4  01.5  08.7  10.1  04.1 -05.7 -20.0 -24.6    
 -30.2 -26.5 -28.0 -17.8 -09.2  01.1  07.3  05.1  01.5 -09.6 -20.1 -21.6    
 -30.6 -31.3 -28.3 -17.1 -04.6  05.2  09.7  08.9  02.3 -07.5 -22.8 -23.1    
 -32.3 -30.7 -35.5 -20.5 -06.1  06.5  12.5  08.5  00.4 -10.6 -19.9 -32.0    
 -27.8 -34.6 -25.5 -17.1 -10.7  06.1  10.0  09.5  03.3 -04.6 -20.8 -23.3    
 -30.8 -30.2 -29.8 -13.8 -03.8  03.7  10.1  09.8  01.7 -05.3 -19.4 -21.2    
 -32.9 -30.6 -30.3 -22.3 -05.3  03.0  08.8  09.7  02.4 -05.3 -17.1 -28.3    
 -31.1 -36.6 -24.0 -15.9 -07.3  00.5  08.5  07.8 -00.3 -08.3 -20.8 -26.0    
 -34.5 -30.5 -25.2 -22.1 -01.7  05.3  11.2  09.1  04.9 -09.7 -21.2 -23.3    
 -30.1 -32.8 -27.0 -17.9 -05.6  01.8  08.1  06.4  01.2 -04.5 -18.6 -21.1    
 -31.8 -28.4 -23.5 -19.0 -05.9  04.6  09.1  07.3  02.6 -04.2 -18.0 -25.4    
 -31.9 -27.2 -26.7 -14.8 -06.3  02.0  10.8  08.2  03.5 -01.7 -18.8 -18.3    
 -28.7 -31.9 -25.3 -18.4 -07.5  05.2  10.2  08.7  01.1 -06.8 -17.6 -29.6    
 -30.3 -30.6 -23.1 -17.6 -03.1  04.8  11.0  08.3  03.0 -03.6 -21.7 -27.6    
 -31.5 -33.1 -24.7 -21.7 -08.0  02.3  09.0  08.2 -01.1 -09.5 -20.1 -26.0    
 -27.0 -30.0 -31.8 -17.1 -02.1  05.7  12.1  09.6  05.4 -02.8 -17.0 -23.3    
 -28.6 -32.1 -29.8 -22.0 -05.6  03.3  10.2  05.8  00.2 -12.8 -20.5 -29.5    
 -33.9 -27.8 -28.3 -11.2 -01.7  07.3  10.5  09.8  03.0 -08.3 -22.2 -27.9    
 -30.3 -30.5 -27.9 -12.6 -04.0  03.2  10.6  08.1  03.8 -04.8 -16.3 -28.6    
