TREE RIVER,10QA001, 1969-76, MEAN MONTHLY FLOW                                           
     8.41     6.37     5.07     5.32    11.75    21.75                          
    57.20   114.40   104.21    60.03    30.58    14.78                          
     8.75     6.68     5.66     5.86     8.89    74.76                          
    93.45    75.04    73.91    62.58    41.63    18.26                          
     9.66     7.59     5.24     4.05     3.94    28.32                          
    87.78    67.96    55.22    45.02    35.68    27.04                          
    20.27    15.38    12.29     8.66     5.97    85.80                          
   135.64    69.94    43.61    26.39    16.42    10.73                          
     8.18     7.14     6.97     7.93    13.20    60.88                          
    90.05    62.86    47.29    35.68    14.89     8.27                          
     6.82     6.60     6.57     7.02    12.71    41.34                          
    79.57    58.62    37.66    24.32    18.60    16.34                          
    15.66    14.58    10.59     6.60     9.49    66.26                          
   112.70    54.65    37.38    25.43    13.93     9.91                          
     7.31     3.43     1.89     4.42    14.47    57.20                          
   145.55    81.27    54.37    50.40    27.35    17.16                          
